index,pred_class,true_bbox,cam_bboxes,efficientnet_adv_iou
British_Shorthair_85,11,"[0.448, 37.448, 163.968, 147.84]","[53, 64, 113, 119]",0.5427245898097915
havanese_69,35,"[56.263999999999996, 20.16, 64.06400000000001, 123.648]","[53, 0, 90, 83]",0.3542074721248209
Russian_Blue_50,27,"[108.864, 72.57600000000001, 80.64, 150.528]","[113, 72, 111, 111]",0.5276065363338145
yorkshire_terrier_5,36,"[34.496, 68.32, 146.048, 88.256]","[62, 67, 105, 84]",0.6663538947700637
german_shorthaired_98,14,"[62.088, 45.248, 94.528, 163.072]","[58, 42, 93, 115]",0.6143335796197471
german_shorthaired_19,14,"[33.6, 36.064, 164.864, 159.04]","[57, 37, 135, 129]",0.6641883887759789
boxer_50,8,"[84.03999999999999, 10.752, 77.056, 189.952]","[66, 0, 97, 95]",0.37394966807819685
Ragdoll_62,26,"[0.448, 40.24, 223.552, 140.224]","[63, 64, 123, 93]",0.3649111627930831
boxer_33,8,"[0.0, 58.952, 203.392, 126.784]","[82, 62, 115, 108]",0.4816408115136591
Bombay_26,30,"[0.448, 28.448, 163.52, 92.736]","[83, 31, 82, 74]",0.3931372930663792
beagle_9,4,"[49.024, 38.976, 142.464, 185.024]","[70, 49, 117, 104]",0.46162147187898867
Sphynx_65,33,"[51.072, 29.344, 119.168, 165.312]","[62, 51, 98, 105]",0.5223376658108685
Egyptian_Mau_82,5,"[50.992000000000004, 28.224, 122.75200000000001, 180.096]","[70, 70, 95, 88]",0.37815829703708476
staffordshire_bull_terrier_63,34,"[44.616, 14.784, 117.376, 180.992]","[69, 54, 116, 92]",0.36622224380803986
Birman_69,6,"[0.0, 1.344, 224.0, 222.208]","[21, 49, 173, 100]",0.34756688713791967
British_Shorthair_91,9,"[25.536, 47.304, 121.408, 135.744]","[36, 73, 119, 97]",0.6234311220181131
Birman_29,6,"[22.472, 29.12, 154.112, 168.448]","[87, 28, 93, 94]",0.3153962504062939
samoyed_60,29,"[40.096000000000004, 37.184, 142.464, 179.648]","[69, 27, 123, 113]",0.4197418130823825
wheaten_terrier_198,35,"[8.376000000000001, 0.448, 209.66400000000002, 223.552]","[38, 42, 145, 121]",0.37432682088623437
boxer_31,8,"[18.272, 11.200000000000001, 194.43200000000002, 212.8]","[39, 37, 133, 100]",0.3214491441737985
havanese_23,16,"[65.408, 19.712, 130.816, 168.448]","[59, 34, 101, 110]",0.45755750042478427
german_shorthaired_21,14,"[70.776, 9.408, 104.83200000000001, 206.976]","[77, 26, 98, 147]",0.6639410936285935
american_pit_bull_terrier_5,14,"[38.81818181818182, 74.18181818181819, 89.6969696969697, 107.15151515151516]","[53, 59, 78, 65]",0.34453519325886883
scottish_terrier_47,30,"[87.176, 47.488, 99.008, 176.064]","[92, 58, 94, 105]",0.566208390285063
Abyssinian_45,0,"[47.1578947368421, 16.53684210526316, 167.41052631578947, 187.45263157894735]","[44, 37, 112, 130]",0.445062988093632
american_bulldog_95,8,"[0.0, 45.168, 212.352, 141.568]","[59, 44, 138, 85]",0.38277638437943406
american_pit_bull_terrier_29,2,"[10.752, 51.192, 127.68, 141.568]","[31, 52, 98, 102]",0.5530167388407727
great_pyrenees_27,15,"[51.072, 65.632, 146.496, 120.06400000000001]","[34, 42, 109, 93]",0.29869554904981027
chihuahua_54,24,"[41.216, 62.536, 68.544, 112.896]","[76, 76, 59, 68]",0.24280927803020222
pomeranian_32,24,"[49.28, 62.984, 137.984, 122.304]","[62, 78, 107, 94]",0.5959944832257149
saint_bernard_27,28,"[66.752, 53.088, 124.096, 108.416]","[65, 36, 100, 93]",0.4875983713834729
Ragdoll_78,26,"[56.912, 17.024, 126.784, 186.816]","[63, 24, 94, 114]",0.45243290836430156
samoyed_55,29,"[0.0, 37.448, 163.072, 147.84]","[43, 59, 118, 98]",0.4796635656010656
keeshond_40,18,"[73.86666666666667, 78.4, 64.86666666666667, 98.0]","[67, 78, 87, 85]",0.6640341649779935
pomeranian_96,24,"[68.80799999999999, 44.352000000000004, 79.744, 119.168]","[68, 32, 96, 91]",0.524073469558889
pug_50,25,"[38.344, 43.008, 144.704, 164.864]","[67, 35, 97, 77]",0.27167435480114216
american_bulldog_78,1,"[3.136, 37.896, 188.16, 141.568]","[30, 53, 124, 109]",0.5074062146332312
pomeranian_58,24,"[33.376, 13.888, 161.728, 195.328]","[43, 32, 116, 98]",0.3598606381356579
shiba_inu_55,31,"[35.392, 29.344, 161.28, 166.656]","[32, 39, 116, 102]",0.42190364209696046
Egyptian_Mau_94,11,"[20.148148148148145, 58.074074074074076, 162.37037037037035, 125.62962962962962]","[43, 76, 119, 81]",0.4725340620050614
great_pyrenees_194,15,"[29.568, 37.0, 194.43200000000002, 148.288]","[54, 54, 77, 96]",0.2563823989784979
boxer_80,8,"[27.448, 24.192, 169.344, 198.912]","[38, 35, 141, 121]",0.5064932769412999
British_Shorthair_213,9,"[0.448, 41.888, 158.592, 153.66400000000002]","[30, 64, 128, 110]",0.577762359576434
english_cocker_spaniel_200,12,"[20.16, 41.376, 154.56, 142.464]","[0, 76, 190, 94]",0.5731084228432872
pug_200,25,"[80.64, 70.56, 143.36, 124.69333333333334]","[72, 76, 116, 95]",0.5455040550461185
Abyssinian_9,0,"[0.9955555555555555, 59.306666666666665, 222.50666666666666, 129.92]","[33, 69, 129, 90]",0.40161801022769683
samoyed_200,29,"[93.184, 76.832, 92.736, 109.76]","[86, 65, 84, 96]",0.5489776257417974
British_Shorthair_271,9,"[0.0, 38.91823899371069, 188.42767295597483, 152.85534591194968]","[56, 57, 110, 104]",0.39719219657370686
keeshond_77,18,"[38.4, 14.466666666666667, 147.0, 175.46666666666667]","[54, 39, 110, 113]",0.48190248743874453
Persian_262,23,"[62.00235571260306, 65.7585394581861, 157.77620730270905, 120.04711425206125]","[63, 64, 100, 91]",0.4668311482006667
pug_45,25,"[51.52, 45.96, 153.66400000000002, 139.328]","[56, 54, 115, 105]",0.5639967512531621
British_Shorthair_83,9,"[32.704, 47.752, 133.504, 122.304]","[49, 59, 109, 99]",0.6608863065009912
havanese_91,16,"[12.992, 37.448, 172.928, 147.84]","[48, 78, 115, 87]",0.39134502791342624
Egyptian_Mau_6,11,"[73.65454545454546, 27.694545454545455, 78.19636363636364, 175.94181818181818]","[68, 71, 89, 107]",0.5610172454344171
shiba_inu_50,31,"[37.896, 5.376, 147.84, 214.144]","[60, 0, 101, 126]",0.3783309905241437
Siamese_64,32,"[25.136, 8.512, 133.056, 215.488]","[63, 39, 97, 105]",0.346310904967468
basset_hound_31,3,"[35.616, 51.072, 152.32, 172.032]","[90, 62, 101, 107]",0.39496630134131633
chihuahua_81,10,"[44.168, 2.688, 133.952, 221.312]","[63, 38, 102, 114]",0.3922390766185558
leonberger_28,19,"[47.04, 37.448, 117.376, 149.184]","[56, 37, 110, 119]",0.7242032853204917
basset_hound_43,3,"[61.192, 25.536, 124.992, 152.32]","[60, 43, 104, 92]",0.49394798286037783
english_cocker_spaniel_78,12,"[74.816, 94.08, 63.168, 80.19200000000001]","[56, 77, 83, 80]",0.5141005278057825
Persian_31,23,"[1.792, 39.688, 220.864, 146.048]","[73, 55, 121, 101]",0.37886649199028033
keeshond_95,18,"[80.64, 61.152, 93.184, 121.85600000000001]","[68, 68, 113, 91]",0.6444414051832389
Persian_68,23,"[19.264, 31.568, 181.44, 162.624]","[34, 43, 101, 105]",0.3594123504161383
shiba_inu_64,31,"[11.648, 52.792, 152.768, 119.168]","[25, 51, 115, 101]",0.6196749274706825
pug_42,25,"[31.808, 20.096, 171.136, 196.672]","[30, 0, 99, 100]",0.2169789307217439
german_shorthaired_195,14,"[0.0, 71.49600000000001, 195.328, 114.24000000000001]","[0, 85, 139, 115]",0.576298439281066
Bombay_27,7,"[68.096, 52.192, 109.312, 93.632]","[94, 51, 93, 86]",0.6338730710278795
beagle_3,4,"[55.104, 39.24, 130.816, 147.392]","[64, 43, 116, 95]",0.5715402456210864
Egyptian_Mau_73,11,"[35.392, 61.64, 173.824, 113.792]","[45, 91, 129, 78]",0.5087012944891001
miniature_pinscher_57,21,"[73.024, 49.544, 88.256, 136.192]","[67, 67, 95, 106]",0.7346220158298697
leonberger_199,19,"[0.448, 49.544, 183.68, 115.584]","[32, 44, 108, 95]",0.44258326702954753
newfoundland_71,22,"[50.624, 69.664, 171.584, 126.336]","[39, 60, 93, 99]",0.3078544081089272
pug_84,25,"[56.896, 66.976, 117.824, 84.672]","[56, 59, 76, 77]",0.48701393012324007
samoyed_192,18,"[86.24000000000001, 59.136, 71.232, 119.616]","[72, 76, 77, 81]",0.5254908421619465
basset_hound_89,3,"[37.68, 24.64, 113.34400000000001, 169.344]","[36, 61, 124, 100]",0.5594547434660867
Sphynx_66,33,"[46.504000000000005, 21.056, 129.92000000000002, 191.744]","[63, 50, 81, 119]",0.38693158766286073
wheaten_terrier_4,35,"[28.448, 177.856, 97.664, 46.144]","[73, 30, 95, 108]",0.0
japanese_chin_194,28,"[28.672, 81.312, 136.192, 89.152]","[55, 65, 93, 89]",0.4949176673168077
Siamese_232,32,"[23.0, 5.973333333333334, 177.70666666666668, 218.02666666666667]","[55, 60, 105, 111]",0.3008146216534559
wheaten_terrier_86,35,"[23.744, 98.824, 140.224, 76.16]","[60, 92, 82, 77]",0.5120044261764192
Sphynx_20,33,"[54.92, 49.28, 131.264, 174.72]","[59, 66, 108, 107]",0.5038709005523974
german_shorthaired_64,14,"[28.0, 43.008, 153.66400000000002, 180.992]","[32, 58, 101, 166]",0.60283429151544
Birman_84,26,"[0.0, 55.368, 224.0, 124.096]","[63, 60, 127, 97]",0.4431692859905695
pug_41,25,"[42.928, 20.16, 89.60000000000001, 165.312]","[40, 44, 87, 86]",0.4799724945224841
newfoundland_49,22,"[88.256, 44.616, 100.8, 133.952]","[67, 36, 101, 102]",0.4552524461309382
Bengal_68,5,"[83.776, 47.712, 139.776, 147.84]","[76, 60, 117, 103]",0.5241023132403129
great_pyrenees_40,15,"[24.64, 37.896, 71.68, 126.784]","[21, 31, 81, 92]",0.5843367208377193
Maine_Coon_238,26,"[0.0, 45.18666666666667, 206.82666666666668, 147.84]","[84, 64, 80, 97]",0.2537834135951722
shiba_inu_66,31,"[36.96, 11.200000000000001, 157.248, 179.20000000000002]","[43, 30, 114, 99]",0.40051327021193095
newfoundland_98,22,"[42.112, 47.263999999999996, 121.408, 129.92000000000002]","[57, 57, 103, 90]",0.5877009833390029
keeshond_47,18,"[19.264, 31.136, 189.952, 156.352]","[42, 55, 132, 93]",0.41334203016098586
great_pyrenees_28,15,"[1.344, 5.688000000000001, 222.656, 210.56]","[115, 0, 109, 104]",0.22558858333122875
leonberger_4,19,"[64.96000000000001, 32.136, 103.488, 161.728]","[63, 50, 101, 101]",0.5906772013067015
japanese_chin_60,17,"[41.664, 28.0, 103.04, 81.08800000000001]","[76, 26, 86, 78]",0.5305434099948381
japanese_chin_39,17,"[32.704, 42.824, 139.776, 114.24000000000001]","[95, 34, 93, 93]",0.36042758239365413
Persian_29,20,"[68.544, 59.36, 117.376, 73.92]","[63, 65, 96, 70]",0.6698774263819557
shiba_inu_92,31,"[82.88, 56.712, 77.504, 94.528]","[71, 53, 94, 84]",0.6914309267183447
havanese_65,16,"[71.68, 49.2, 89.152, 137.536]","[62, 55, 97, 93]",0.616992316868217
miniature_pinscher_194,21,"[50.02666666666667, 64.58666666666667, 102.29333333333334, 110.50666666666667]","[58, 85, 85, 86]",0.6466682926129615
english_cocker_spaniel_98,12,"[56.224000000000004, 24.192, 109.312, 163.072]","[44, 60, 95, 93]",0.405966737801484
english_setter_74,13,"[42.56, 49.096000000000004, 152.32, 127.68]","[51, 54, 109, 98]",0.5492534184726522
boxer_34,8,"[0.0, 40.584, 220.864, 135.296]","[44, 49, 123, 97]",0.39927025345991324
samoyed_72,29,"[100.8, 49.0, 86.016, 125.888]","[73, 42, 119, 106]",0.5704896576839956
samoyed_20,29,"[0.0, 51.784, 167.552, 134.848]","[61, 60, 106, 91]",0.4269265184932324
newfoundland_88,22,"[65.224, 20.608, 82.88, 177.40800000000002]","[68, 27, 90, 128]",0.642025242434579
american_bulldog_52,1,"[30.896, 45.248, 162.624, 177.856]","[62, 38, 119, 114]",0.42648953002496226
american_bulldog_8,1,"[16.576, 60.296, 165.312, 125.888]","[73, 53, 116, 95]",0.42861464532318405
staffordshire_bull_terrier_84,34,"[2.24, 43.64, 164.416, 140.224]","[60, 36, 124, 96]",0.36906772860260234
British_Shorthair_74,27,"[0.448, 37.544, 219.96800000000002, 160.38400000000001]","[88, 40, 103, 113]",0.3299097277822141
saint_bernard_63,28,"[37.448, 17.024, 108.864, 201.15200000000002]","[51, 0, 109, 103]",0.3286933547537888
Ragdoll_34,26,"[0.448, 47.304, 223.552, 136.64000000000001]","[60, 57, 114, 94]",0.35081349550891683
wheaten_terrier_64,35,"[85.384, 142.912, 61.376000000000005, 64.512]","[84, 125, 72, 99]",0.5554837979797979
staffordshire_bull_terrier_25,34,"[109.76, 62.536, 71.68, 93.632]","[106, 42, 87, 79]",0.446111336866564
wheaten_terrier_69,0,"[56.448, 121.224, 61.824, 49.28]","[54, 99, 85, 70]",0.4887823247757657
British_Shorthair_277,9,"[0.0, 54.26722338204593, 217.45302713987473, 147.30688935281836]","[45, 68, 141, 124]",0.5458235645448657
Egyptian_Mau_80,11,"[2.688, 2.24, 221.312, 221.76]","[47, 35, 146, 189]",0.5622461420158789
Sphynx_91,33,"[83.328, 46.856, 140.672, 139.328]","[89, 66, 100, 105]",0.5357266288558145
Egyptian_Mau_99,11,"[33.040000000000006, 90.16, 152.88000000000002, 63.28000000000001]","[73, 91, 100, 73]",0.5819064881865152
havanese_79,16,"[17.472, 34.344, 174.72, 157.248]","[67, 63, 111, 91]",0.3676517348392349
german_shorthaired_8,14,"[41.480000000000004, 46.592, 140.672, 177.40800000000002]","[61, 55, 115, 96]",0.44237259176977095
Birman_47,32,"[6.72, 54.472, 215.936, 131.264]","[67, 64, 115, 98]",0.39760627469446136
Bombay_48,7,"[55.66357308584686, 26.505800464037122, 121.0951276102088, 175.6658932714617]","[56, 83, 106, 84]",0.41857282929393164
beagle_31,3,"[45.696, 31.608, 178.304, 153.66400000000002]","[80, 27, 110, 84]",0.31295015467633913
pug_19,25,"[0.0, 37.064, 212.8, 157.696]","[51, 66, 121, 102]",0.3677843464688507
american_pit_bull_terrier_198,1,"[28.373333333333335, 61.6, 129.17333333333335, 133.65333333333334]","[62, 54, 98, 85]",0.40635514663593486
english_cocker_spaniel_97,12,"[80.64, 62.088, 80.19200000000001, 122.304]","[70, 44, 86, 112]",0.5724695231859482
german_shorthaired_89,14,"[58.24, 34.272, 165.76, 161.28]","[78, 34, 146, 173]",0.8278069516929241
Maine_Coon_87,16,"[54.656, 72.944, 120.06400000000001, 94.976]","[98, 79, 87, 82]",0.5137153841748622
american_pit_bull_terrier_49,8,"[0.0, 40.096000000000004, 216.832, 155.904]","[56, 52, 121, 100]",0.3579354694463993
scottish_terrier_69,30,"[49.544, 53.312, 113.34400000000001, 170.68800000000002]","[45, 66, 116, 99]",0.5573836882295756
japanese_chin_199,17,"[2.688, 28.0, 220.864, 167.552]","[65, 55, 123, 94]",0.3124340910529803
great_pyrenees_51,15,"[0.448, 58.952, 176.064, 127.232]","[59, 53, 105, 96]",0.41062567328601873
Siamese_90,32,"[76.16, 73.24799999999999, 142.016, 117.824]","[62, 66, 104, 98]",0.434331740233936
chihuahua_50,10,"[55.104, 68.36, 120.96000000000001, 117.376]","[71, 88, 96, 90]",0.6085449446954354
wheaten_terrier_59,35,"[26.432000000000002, 56.192, 120.06400000000001, 128.576]","[40, 67, 96, 85]",0.5285881709280519
Abyssinian_20,0,"[89.60000000000001, 15.64, 80.08000000000001, 197.68]","[94, 36, 75, 120]",0.5685330452631139
Ragdoll_3,26,"[18.56, 41.6, 184.32, 133.12]","[94, 31, 96, 105]",0.3546333752081217
scottish_terrier_25,30,"[50.848, 17.024, 108.416, 173.824]","[75, 44, 88, 100]",0.4384433437592023
Russian_Blue_49,27,"[158.144, 75.52799999999999, 61.376000000000005, 110.656]","[131, 66, 93, 92]",0.49211447306451656
english_cocker_spaniel_194,16,"[50.176, 34.72, 138.88, 152.32]","[70, 31, 101, 97]",0.4375900746429101
shiba_inu_96,31,"[46.816, 1.344, 94.08, 220.416]","[39, 19, 104, 113]",0.4863751137100569
boxer_200,1,"[52.864000000000004, 51.744, 171.136, 103.04]","[54, 73, 98, 86]",0.4441082993471525
Maine_Coon_38,20,"[0.0, 33.688, 162.624, 157.696]","[79, 50, 96, 82]",0.2572082341606892
havanese_70,16,"[38.08, 54.952, 156.352, 111.104]","[31, 60, 103, 84]",0.44847247059781065
Abyssinian_27,0,"[1.6800000000000002, 37.04, 210.56000000000003, 154.00000000000003]","[70, 62, 126, 105]",0.40800290135396505
newfoundland_197,22,"[74.368, 44.168, 94.976, 141.12]","[72, 60, 111, 87]",0.5584142416132925
wheaten_terrier_95,35,"[86.016, 62.184, 103.488, 135.744]","[89, 55, 88, 101]",0.5623821716555165
Egyptian_Mau_213,11,"[31.733333333333334, 23.14666666666667, 125.44000000000001, 195.62666666666667]","[56, 87, 83, 104]",0.35176071178198653
Ragdoll_31,26,"[14.336, 24.896, 181.44, 174.72]","[23, 52, 117, 96]",0.3543083900226758
Sphynx_85,33,"[69.80799999999999, 77.504, 92.288, 87.36]","[72, 68, 98, 99]",0.7955518303327027
scottish_terrier_56,30,"[116.48, 31.0, 107.52, 161.28]","[104, 52, 120, 91]",0.5295546794302922
german_shorthaired_9,14,"[41.664, 36.064, 182.336, 147.392]","[67, 34, 102, 93]",0.34245288858344297
wheaten_terrier_8,35,"[57.344, 20.823999999999998, 160.832, 183.68]","[79, 32, 145, 118]",0.5432812018076336
english_setter_54,13,"[37.896, 13.44, 147.84, 210.56]","[59, 19, 106, 118]",0.40180935768891696
Persian_271,20,"[6.272, 43.928, 214.592, 138.88]","[48, 50, 105, 89]",0.31356390942632023
english_cocker_spaniel_89,12,"[64.328, 48.832, 106.624, 150.08]","[90, 58, 91, 90]",0.43094085597362364
english_cocker_spaniel_85,12,"[0.448, 38.792, 181.44, 146.496]","[34, 61, 89, 95]",0.31809350977337353
staffordshire_bull_terrier_94,34,"[63.616, 69.664, 120.96000000000001, 125.888]","[67, 85, 101, 90]",0.5969497452005714
basset_hound_194,3,"[124.36, 0.0, 61.376000000000005, 69.888]","[59, 35, 124, 101]",0.1385350659793213
Birman_49,6,"[0.448, 51.336, 223.552, 124.096]","[61, 57, 130, 81]",0.3795701299083838
Russian_Blue_206,27,"[51.072, 25.376, 79.296, 175.168]","[57, 88, 92, 93]",0.43674509804740863
basset_hound_46,3,"[39.872, 58.464, 149.184, 121.85600000000001]","[25, 67, 96, 84]",0.35076575613073935
Ragdoll_51,26,"[57.608000000000004, 24.64, 127.68, 199.36]","[65, 48, 101, 113]",0.4483724484767294
havanese_197,16,"[58.24, 62.592, 105.72800000000001, 141.568]","[87, 58, 90, 86]",0.3810882283357079
staffordshire_bull_terrier_64,34,"[35.84, 42.376, 59.136, 132.16]","[67, 53, 118, 107]",0.1715632238258369
english_cocker_spaniel_80,12,"[132.976, 184.12800000000001, 35.392, 39.872]","[46, 22, 108, 94]",0.0
Russian_Blue_70,27,"[54.024, 63.168, 68.544, 129.472]","[48, 63, 92, 95]",0.5848435874895788
basset_hound_97,3,"[0.0, 54.576, 163.072, 132.16]","[54, 63, 111, 98]",0.4916647073163344
Abyssinian_220,5,"[5.226666666666667, 44.42666666666666, 152.32, 150.82666666666668]","[56, 67, 94, 102]",0.4173428344109921
chihuahua_74,10,"[89.152, 64.88, 89.60000000000001, 121.408]","[90, 67, 99, 100]",0.7456298589607585
japanese_chin_63,17,"[2.24, 28.0, 221.312, 168.0]","[69, 35, 134, 101]",0.3640088373406042
chihuahua_83,10,"[89.152, 42.824, 82.432, 143.36]","[73, 54, 98, 82]",0.5106969368191464
British_Shorthair_86,9,"[60.928000000000004, 61.64, 129.472, 103.936]","[91, 80, 100, 88]",0.6186120564879403
Russian_Blue_27,27,"[77.504, 44.616, 118.72, 141.568]","[76, 65, 100, 122]",0.6992132581703973
japanese_chin_87,17,"[0.0, 28.448, 224.0, 166.656]","[64, 69, 110, 102]",0.30055494980250164
Sphynx_90,33,"[109.312, 57.032, 114.688, 113.34400000000001]","[122, 77, 102, 89]",0.698350846522218
chihuahua_98,33,"[72.84, 37.184, 94.08, 132.16]","[90, 44, 78, 108]",0.661927702364689
japanese_chin_65,17,"[3.584, 45.92, 216.38400000000001, 136.64000000000001]","[98, 37, 103, 92]",0.2806989712596772
pomeranian_45,24,"[0.0, 29.792, 224.0, 165.76]","[52, 62, 131, 96]",0.3386996690568119
boxer_72,8,"[120.06400000000001, 52.408, 94.976, 128.576]","[141, 43, 83, 94]",0.4554901910845388
British_Shorthair_267,9,"[13.868667917448406, 28.0, 210.1313320825516, 167.26454033771108]","[59, 44, 111, 114]",0.3600253946309993
japanese_chin_62,17,"[4.928, 29.344, 219.072, 166.208]","[51, 48, 154, 95]",0.4017959264386389
saint_bernard_95,28,"[39.344, 0.0, 110.208, 142.912]","[61, 0, 99, 90]",0.4775018202213512
wheaten_terrier_35,35,"[60.480000000000004, 52.232, 52.416000000000004, 116.032]","[58, 38, 71, 87]",0.451667415555397
leonberger_193,19,"[21.056, 74.144, 156.352, 90.496]","[40, 68, 97, 86]",0.5253257154639209
scottish_terrier_196,30,"[49.544, 4.928, 136.192, 219.072]","[46, 52, 105, 90]",0.30280538468231794
beagle_7,4,"[64.06400000000001, 58.016000000000005, 101.696, 116.928]","[61, 47, 97, 84]",0.5200392083403591
beagle_81,4,"[59.808, 53.312, 91.392, 150.08]","[67, 45, 93, 86]",0.4311226315298954
saint_bernard_39,28,"[13.888, 40.584, 209.66400000000002, 146.048]","[0, 36, 126, 93]",0.30569104073590975
german_shorthaired_90,14,"[57.792, 28.448, 150.976, 167.552]","[90, 36, 108, 145]",0.6190621143250935
german_shorthaired_41,14,"[59.400000000000006, 42.112, 108.416, 181.888]","[68, 39, 84, 136]",0.558660958974445
Ragdoll_89,26,"[0.448, 24.823999999999998, 223.552, 179.648]","[41, 72, 148, 112]",0.412742121221424
japanese_chin_24,17,"[55.368, 13.888, 130.368, 210.112]","[74, 25, 92, 103]",0.3459419207201049
english_cocker_spaniel_33,12,"[0.0, 50.44, 204.288, 127.68]","[67, 64, 97, 88]",0.32725679722489176
japanese_chin_31,17,"[57.344, 37.896, 118.272, 147.84]","[68, 72, 105, 86]",0.5164328450905156
beagle_64,4,"[28.448, 6.72, 113.792, 142.016]","[64, 0, 89, 93]",0.3816728331432996
yorkshire_terrier_99,30,"[81.984, 52.16, 115.584, 122.75200000000001]","[80, 58, 84, 77]",0.4403640296827817
Abyssinian_95,20,"[42.784, 0.448, 153.216, 223.552]","[91, 27, 103, 115]",0.3458218146670474
great_pyrenees_87,15,"[34.048, 29.792, 189.504, 137.536]","[39, 59, 125, 77]",0.3692886563050383
miniature_pinscher_89,21,"[28.896, 34.944, 165.76, 155.904]","[63, 45, 92, 102]",0.36312069678756875
boxer_8,8,"[46.408, 44.352000000000004, 127.232, 135.296]","[66, 42, 91, 118]",0.6038535889354671
wheaten_terrier_46,35,"[106.624, 88.624, 60.928000000000004, 90.048]","[81, 63, 85, 99]",0.45646133840700176
saint_bernard_30,28,"[73.92, 42.304, 99.456, 107.52]","[68, 31, 95, 86]",0.5449748914735005
