index,pred_class,true_bbox,cam_bboxes,densenet_iou
boxer_29,8,"[0.0, 46.824, 199.36, 137.088]","[101, 64, 73, 72]",0.19231709537747682
Bombay_78,7,"[3.584, 66.976, 174.72, 115.584]","[98, 72, 80, 76]",0.30106705771157594
chihuahua_38,10,"[37.184, 5.376, 185.472, 218.624]","[66, 74, 89, 76]",0.16681204548521714
samoyed_75,29,"[37.896, 33.152, 147.84, 190.848]","[83, 54, 76, 73]",0.19663321741415302
Ragdoll_42,26,"[0.448, 38.448, 199.36, 147.84]","[89, 78, 86, 74]",0.21592363962949837
shiba_inu_52,31,"[44.800000000000004, 28.0, 102.592, 167.552]","[73, 43, 65, 70]",0.26469655200309583
wheaten_terrier_90,35,"[60.032000000000004, 29.240000000000002, 102.144, 133.504]","[67, 41, 72, 73]",0.3854323984097348
pug_68,25,"[96.768, 78.664, 58.24, 76.16]","[85, 70, 70, 72]",0.6372804646697142
saint_bernard_43,4,"[14.784, 41.888, 149.632, 154.112]","[88, 40, 70, 69]",0.20256079731097773
wheaten_terrier_1,35,"[49.728, 28.896, 174.272, 166.208]","[71, 42, 89, 73]",0.22430209390521083
german_shorthaired_39,14,"[45.696, 69.144, 111.552, 103.04]","[92, 64, 76, 74]",0.3558417540815149
basset_hound_1,3,"[46.592, 47.304, 158.144, 120.06400000000001]","[72, 65, 84, 71]",0.31410301663475415
yorkshire_terrier_76,36,"[39.879999999999995, 0.448, 145.6, 168.0]","[67, 91, 83, 66]",0.22395015698587128
Ragdoll_92,26,"[0.448, 28.0, 223.552, 163.52]","[86, 78, 86, 64]",0.15056671912457847
saint_bernard_98,28,"[45.248, 67.912, 77.056, 71.68]","[61, 71, 66, 64]",0.6736798056060568
wheaten_terrier_52,35,"[58.856, 86.912, 112.0, 70.336]","[90, 73, 73, 69]",0.4521904806454543
Maine_Coon_48,26,"[65.408, 38.480000000000004, 156.352, 151.424]","[86, 59, 76, 77]",0.24717592166484606
newfoundland_59,22,"[56.712, 72.57600000000001, 106.624, 151.424]","[79, 82, 68, 78]",0.3285139605292667
american_pit_bull_terrier_55,2,"[47.752, 8.064, 131.712, 211.008]","[103, 41, 78, 73]",0.20003545176798115
British_Shorthair_44,9,"[21.344, 15.68, 142.464, 208.32]","[49, 49, 76, 81]",0.20742567416497948
american_pit_bull_terrier_91,1,"[77.056, 72.84, 82.432, 113.34400000000001]","[92, 71, 79, 67]",0.4295015588204442
saint_bernard_32,28,"[56.896, 52.232, 166.656, 133.952]","[82, 79, 81, 73]",0.2648730197184602
Maine_Coon_81,20,"[46.408, 6.272, 140.224, 217.728]","[80, 41, 74, 85]",0.2060221953432499
shiba_inu_32,31,"[62.048, 3.584, 125.888, 202.496]","[62, 25, 69, 67]",0.18120329948285302
saint_bernard_79,28,"[59.36, 57.792, 132.608, 166.208]","[94, 75, 83, 78]",0.293731853923
wheaten_terrier_96,35,"[56.896, 67.464, 107.52, 116.48]","[90, 69, 74, 65]",0.3840647587159864
beagle_75,4,"[0.0, 44.168, 224.0, 125.44]","[51, 80, 103, 69]",0.25293111106049565
beagle_32,4,"[1.344, 37.0, 159.488, 147.392]","[83, 43, 69, 72]",0.21133900735937283
Sphynx_222,10,"[6.333333333333334, 7.777777777777778, 194.44444444444446, 216.22222222222223]","[66, 58, 90, 98]",0.20978417266187047
japanese_chin_54,17,"[75.712, 78.624, 89.60000000000001, 101.696]","[91, 74, 72, 77]",0.5517345591842598
wheaten_terrier_99,35,"[34.272, 27.328, 125.44, 161.28]","[37, 29, 70, 74]",0.2560431724773243
Maine_Coon_262,20,"[0.0, 10.96, 224.0, 197.12]","[57, 63, 102, 86]",0.1986643378942486
British_Shorthair_51,9,"[44.616, 4.48, 141.12, 219.52]","[71, 70, 78, 82]",0.20646469229091052
leonberger_9,19,"[24.64, 53.088, 168.448, 129.024]","[115, 50, 72, 70]",0.21942186797582436
Siamese_70,32,"[58.912, 20.16, 85.568, 189.504]","[70, 32, 77, 75]",0.3405167727604278
japanese_chin_76,17,"[4.48, 9.824, 215.488, 205.632]","[56, 49, 92, 70]",0.14533562327679975
english_setter_51,12,"[61.376000000000005, 85.384, 106.624, 100.8]","[88, 109, 70, 67]",0.43637246565292787
staffordshire_bull_terrier_71,2,"[29.792, 4.928, 159.936, 171.584]","[55, 0, 81, 94]",0.259138307450064
keeshond_194,18,"[32.672, 3.584, 156.352, 219.96800000000002]","[64, 43, 93, 87]",0.2352552121301371
english_cocker_spaniel_91,12,"[0.0, 57.16, 152.32, 115.584]","[60, 73, 70, 69]",0.27434211329880787
pomeranian_77,24,"[87.36, 72.392, 74.816, 98.11200000000001]","[78, 65, 78, 77]",0.5576143570740878
Birman_75,6,"[42.112, 17.136, 181.888, 192.192]","[69, 41, 70, 67]",0.1341632249113776
beagle_88,3,"[71.232, 92.55199999999999, 69.888, 56.896]","[73, 84, 67, 65]",0.8313344228624592
Birman_31,6,"[49.879999999999995, 23.296, 142.464, 196.672]","[61, 33, 71, 68]",0.17231361481283963
British_Shorthair_43,9,"[54.472, 15.68, 123.2, 158.144]","[104, 24, 78, 74]",0.2752895673662131
beagle_24,4,"[37.632, 78.736, 106.176, 75.264]","[30, 67, 72, 70]",0.4040922598637022
Maine_Coon_75,20,"[33.376, 25.088, 157.696, 194.43200000000002]","[68, 70, 95, 85]",0.26336260543865897
american_bulldog_39,1,"[0.0, 31.584, 163.968, 163.968]","[78, 52, 74, 68]",0.18716404975499115
Maine_Coon_67,20,"[65.856, 13.44, 96.32000000000001, 164.416]","[74, 26, 69, 91]",0.39648789344329066
Egyptian_Mau_29,11,"[19.04, 52.946666666666665, 170.61333333333334, 118.72]","[81, 72, 88, 71]",0.30846377195029784
Birman_95,6,"[48.647999999999996, 66.304, 99.456, 87.808]","[75, 71, 74, 73]",0.6065384009291185
leonberger_196,19,"[39.2, 71.68, 136.64000000000001, 124.992]","[101, 72, 79, 79]",0.33964349145558653
english_cocker_spaniel_38,12,"[74.632, 25.088, 64.512, 127.232]","[82, 35, 73, 75]",0.4560724687315235
german_shorthaired_49,14,"[37.896, 8.512, 126.784, 176.512]","[86, 65, 74, 70]",0.2314680614313132
Bengal_72,5,"[70.112, 54.208, 70.336, 128.12800000000001]","[67, 72, 69, 84]",0.5968232423473385
shiba_inu_90,31,"[41.928, 21.952, 142.464, 202.048]","[68, 71, 85, 73]",0.21556690975871587
american_pit_bull_terrier_19,34,"[65.672, 26.88, 93.184, 197.12]","[85, 29, 73, 77]",0.3060141762534341
British_Shorthair_45,9,"[34.944, 43.272, 160.832, 142.464]","[73, 75, 80, 77]",0.26884571298430554
scottish_terrier_19,30,"[62.72, 65.224, 60.032000000000004, 75.264]","[61, 67, 77, 72]",0.7530219219292349
havanese_71,16,"[10.304, 43.96, 179.648, 141.12]","[102, 53, 75, 72]",0.21300157041797838
basset_hound_24,3,"[47.488, 48.647999999999996, 107.52, 133.056]","[84, 61, 69, 68]",0.32797012428708855
miniature_pinscher_60,21,"[74.816, 37.896, 106.624, 147.84]","[99, 51, 76, 95]",0.45802614877119685
basset_hound_22,3,"[22.400000000000002, 9.408, 201.6, 214.592]","[67, 77, 88, 94]",0.19120818125440853
leonberger_74,19,"[37.376, 0.0, 154.56, 223.104]","[94, 22, 79, 80]",0.18327896026578958
yorkshire_terrier_27,36,"[42.616, 12.992, 122.304, 196.22400000000002]","[82, 46, 61, 79]",0.2008001998719604
shiba_inu_46,31,"[51.848, 2.688, 109.312, 218.624]","[83, 19, 62, 63]",0.16344308935530005
yorkshire_terrier_95,36,"[45.248, 67.12, 113.34400000000001, 103.04]","[75, 78, 70, 74]",0.4435324245697592
Ragdoll_72,26,"[57.792, 54.879999999999995, 152.32, 125.44]","[65, 63, 80, 74]",0.30983375493054366
Maine_Coon_89,20,"[27.848, 2.24, 168.89600000000002, 219.52]","[104, 38, 79, 84]",0.178983468150428
english_cocker_spaniel_30,12,"[9.856, 40.096000000000004, 214.144, 142.016]","[38, 82, 98, 73]",0.23523706327626945
saint_bernard_77,28,"[15.824, 12.544, 198.016, 211.45600000000002]","[76, 33, 94, 72]",0.1616367293331935
British_Shorthair_79,9,"[0.0, 41.032, 223.552, 118.272]","[46, 80, 84, 73]",0.2319218388074851
american_bulldog_58,1,"[26.88, 61.64, 170.24, 107.52]","[76, 78, 85, 71]",0.3297056641324293
pug_38,25,"[88.52000000000001, 88.256, 79.296, 133.952]","[105, 87, 62, 64]",0.3635725458140616
scottish_terrier_6,30,"[44.272, 22.400000000000002, 123.2, 193.984]","[79, 37, 78, 80]",0.2611006611336535
Birman_20,6,"[7.168, 44.96, 155.008, 136.64000000000001]","[83, 70, 70, 71]",0.23465208776109703
miniature_pinscher_55,21,"[67.912, 47.488, 84.672, 174.272]","[92, 78, 67, 81]",0.32124999349553257
havanese_96,16,"[68.096, 31.584, 95.424, 163.968]","[78, 42, 74, 72]",0.3405238220894453
Sphynx_231,33,"[7.168, 54.712, 216.832, 124.7232]","[98, 78, 76, 73]",0.2051473124471718
British_Shorthair_85,26,"[0.448, 37.448, 163.968, 147.84]","[55, 85, 78, 72]",0.23167333252227867
havanese_69,16,"[56.263999999999996, 20.16, 64.06400000000001, 123.648]","[57, 0, 75, 84]",0.39719499061704605
Russian_Blue_50,27,"[108.864, 72.57600000000001, 80.64, 150.528]","[129, 74, 70, 77]",0.3619962150807434
yorkshire_terrier_5,30,"[34.496, 68.32, 146.048, 88.256]","[63, 67, 81, 71]",0.4342758418113816
german_shorthaired_98,14,"[62.088, 45.248, 94.528, 163.072]","[64, 49, 72, 75]",0.3503110953511137
german_shorthaired_19,14,"[33.6, 36.064, 164.864, 159.04]","[94, 53, 88, 82]",0.27521007254708374
boxer_50,8,"[84.03999999999999, 10.752, 77.056, 189.952]","[86, 0, 67, 75]",0.28029724659387356
Ragdoll_62,20,"[0.448, 40.24, 223.552, 140.224]","[53, 85, 76, 73]",0.17698462550712693
boxer_33,8,"[0.0, 58.952, 203.392, 126.784]","[103, 71, 79, 76]",0.2328318383516916
Bombay_26,7,"[0.448, 28.448, 163.52, 92.736]","[65, 44, 85, 75]",0.42039830002876666
beagle_9,4,"[49.024, 38.976, 142.464, 185.024]","[67, 69, 85, 67]",0.2160531132766963
Sphynx_65,33,"[51.072, 29.344, 119.168, 165.312]","[61, 42, 76, 87]",0.33563621441607994
Egyptian_Mau_82,11,"[50.992000000000004, 28.224, 122.75200000000001, 180.096]","[81, 45, 89, 87]",0.3502487672198741
staffordshire_bull_terrier_63,34,"[44.616, 14.784, 117.376, 180.992]","[87, 64, 74, 72]",0.2507988447816584
Birman_69,6,"[0.0, 1.344, 224.0, 222.208]","[66, 61, 102, 81]",0.16598830182274524
British_Shorthair_91,9,"[25.536, 47.304, 121.408, 135.744]","[64, 81, 75, 75]",0.3413143747963545
Birman_29,6,"[22.472, 29.12, 154.112, 168.448]","[108, 35, 71, 71]",0.1863453578941566
samoyed_60,29,"[40.096000000000004, 37.184, 142.464, 179.648]","[92, 53, 71, 70]",0.19419089713945148
wheaten_terrier_198,16,"[8.376000000000001, 0.448, 209.66400000000002, 223.552]","[84, 0, 85, 99]",0.17857852999771803
boxer_31,8,"[18.272, 11.200000000000001, 194.43200000000002, 212.8]","[47, 47, 94, 82]",0.18629548896929615
havanese_23,16,"[65.408, 19.712, 130.816, 168.448]","[77, 42, 75, 68]",0.23144268113285824
german_shorthaired_21,14,"[70.776, 9.408, 104.83200000000001, 206.976]","[77, 25, 72, 76]",0.25219253535580066
american_pit_bull_terrier_5,1,"[38.81818181818182, 74.18181818181819, 89.6969696969697, 107.15151515151516]","[56, 69, 79, 71]",0.4568445654079905
scottish_terrier_47,30,"[87.176, 47.488, 99.008, 176.064]","[105, 58, 71, 74]",0.30140414210311256
Abyssinian_45,0,"[47.1578947368421, 16.53684210526316, 167.41052631578947, 187.45263157894735]","[54, 32, 67, 80]",0.170801030351019
american_bulldog_95,1,"[0.0, 45.168, 212.352, 141.568]","[80, 77, 93, 74]",0.22892499638254596
american_pit_bull_terrier_29,34,"[10.752, 51.192, 127.68, 141.568]","[34, 68, 74, 73]",0.2988591859961839
great_pyrenees_27,15,"[51.072, 65.632, 146.496, 120.06400000000001]","[46, 59, 75, 70]",0.24072523605210944
chihuahua_54,26,"[41.216, 62.536, 68.544, 112.896]","[35, 63, 89, 88]",0.6323730220361143
pomeranian_32,24,"[49.28, 62.984, 137.984, 122.304]","[71, 93, 78, 71]",0.32815842593994926
saint_bernard_27,28,"[66.752, 53.088, 124.096, 108.416]","[82, 46, 69, 63]",0.27669155199375545
Ragdoll_78,26,"[56.912, 17.024, 126.784, 186.816]","[75, 31, 75, 72]",0.22798970746241398
samoyed_55,29,"[0.0, 37.448, 163.072, 147.84]","[61, 71, 78, 73]",0.23618162768354095
keeshond_40,18,"[73.86666666666667, 78.4, 64.86666666666667, 98.0]","[70, 78, 75, 76]",0.6855740051745092
pomeranian_96,24,"[68.80799999999999, 44.352000000000004, 79.744, 119.168]","[82, 40, 72, 74]",0.4546235102626347
pug_50,25,"[38.344, 43.008, 144.704, 164.864]","[88, 46, 73, 76]",0.2325573571820032
american_bulldog_78,1,"[3.136, 37.896, 188.16, 141.568]","[47, 77, 88, 78]",0.257682469461564
pomeranian_58,24,"[33.376, 13.888, 161.728, 195.328]","[57, 41, 81, 65]",0.16666663087475708
shiba_inu_55,31,"[35.392, 29.344, 161.28, 166.656]","[48, 56, 71, 69]",0.18226612931799063
Egyptian_Mau_94,11,"[20.148148148148145, 58.074074074074076, 162.37037037037035, 125.62962962962962]","[37, 79, 104, 63]",0.3211996238465777
great_pyrenees_194,15,"[29.568, 37.0, 194.43200000000002, 148.288]","[64, 66, 76, 74]",0.19506150052151952
boxer_80,8,"[27.448, 24.192, 169.344, 198.912]","[45, 57, 89, 78]",0.2060885252052344
British_Shorthair_213,9,"[0.448, 41.888, 158.592, 153.66400000000002]","[51, 89, 79, 76]",0.24636968798983738
english_cocker_spaniel_200,12,"[20.16, 41.376, 154.56, 142.464]","[42, 88, 133, 73]",0.439596302156865
pug_200,25,"[80.64, 70.56, 143.36, 124.69333333333334]","[97, 89, 83, 65]",0.30180068553899847
Abyssinian_9,0,"[0.9955555555555555, 59.306666666666665, 222.50666666666666, 129.92]","[37, 65, 72, 74]",0.18430842019751667
samoyed_200,29,"[93.184, 76.832, 92.736, 109.76]","[86, 64, 70, 72]",0.3231346775603636
British_Shorthair_271,9,"[0.0, 38.91823899371069, 188.42767295597483, 152.85534591194968]","[76, 73, 76, 75]",0.1979017063348015
keeshond_77,18,"[38.4, 14.466666666666667, 147.0, 175.46666666666667]","[68, 48, 80, 72]",0.22331120898207307
Persian_262,23,"[62.00235571260306, 65.7585394581861, 157.77620730270905, 120.04711425206125]","[85, 73, 63, 62]",0.206223903026769
pug_45,25,"[51.52, 45.96, 153.66400000000002, 139.328]","[75, 61, 86, 73]",0.2932316028461575
British_Shorthair_83,9,"[32.704, 47.752, 133.504, 122.304]","[70, 66, 77, 74]",0.34896952779563045
havanese_91,16,"[12.992, 37.448, 172.928, 147.84]","[51, 75, 81, 77]",0.24395991395262767
Egyptian_Mau_6,11,"[73.65454545454546, 27.694545454545455, 78.19636363636364, 175.94181818181818]","[78, 53, 74, 94]",0.504064252379191
shiba_inu_50,31,"[37.896, 5.376, 147.84, 214.144]","[58, 30, 78, 79]",0.1946362952274862
Siamese_64,32,"[25.136, 8.512, 133.056, 215.488]","[81, 48, 72, 71]",0.17829258900687472
basset_hound_31,3,"[35.616, 51.072, 152.32, 172.032]","[106, 68, 71, 78]",0.21134247155893607
chihuahua_81,10,"[44.168, 2.688, 133.952, 221.312]","[64, 35, 93, 72]",0.22587141873390518
leonberger_28,19,"[47.04, 37.448, 117.376, 149.184]","[73, 47, 79, 80]",0.36092380353558107
basset_hound_43,3,"[61.192, 25.536, 124.992, 152.32]","[79, 52, 69, 74]",0.26818943303127707
english_cocker_spaniel_78,22,"[74.816, 94.08, 63.168, 80.19200000000001]","[58, 82, 73, 73]",0.49093636439144284
Persian_31,23,"[1.792, 39.688, 220.864, 146.048]","[99, 67, 76, 67]",0.15785845489031236
keeshond_95,18,"[80.64, 61.152, 93.184, 121.85600000000001]","[88, 77, 76, 67]",0.44843564679477566
Persian_68,23,"[19.264, 31.568, 181.44, 162.624]","[55, 55, 65, 63]",0.13878298679435044
shiba_inu_64,31,"[11.648, 52.792, 152.768, 119.168]","[40, 68, 66, 65]",0.23564880869883725
pug_42,25,"[31.808, 20.096, 171.136, 196.672]","[38, 25, 64, 63]",0.1197944263753039
german_shorthaired_195,14,"[0.0, 71.49600000000001, 195.328, 114.24000000000001]","[69, 87, 79, 67]",0.23720246412785298
Bombay_27,7,"[68.096, 52.192, 109.312, 93.632]","[102, 62, 71, 67]",0.4647731287147771
beagle_3,4,"[55.104, 39.24, 130.816, 147.392]","[83, 65, 79, 69]",0.28271015234850655
Egyptian_Mau_73,11,"[35.392, 61.64, 173.824, 113.792]","[52, 83, 86, 70]",0.30435120183108555
miniature_pinscher_57,21,"[73.024, 49.544, 88.256, 136.192]","[87, 80, 68, 77]",0.43561597720506856
leonberger_199,19,"[0.448, 49.544, 183.68, 115.584]","[59, 50, 67, 71]",0.22406476150443158
newfoundland_71,22,"[50.624, 69.664, 171.584, 126.336]","[54, 73, 68, 70]",0.21958518838900484
pug_84,25,"[56.896, 66.976, 117.824, 84.672]","[60, 63, 69, 70]",0.44442225729336304
samoyed_192,29,"[86.24000000000001, 59.136, 71.232, 119.616]","[92, 53, 70, 68]",0.4388195051230359
basset_hound_89,3,"[37.68, 24.64, 113.34400000000001, 169.344]","[54, 86, 81, 74]",0.31228303362564674
Sphynx_66,33,"[46.504000000000005, 21.056, 129.92000000000002, 191.744]","[71, 43, 64, 89]",0.2286505159588811
wheaten_terrier_4,35,"[28.448, 177.856, 97.664, 46.144]","[71, 29, 76, 76]",0.0
japanese_chin_194,17,"[28.672, 81.312, 136.192, 89.152]","[73, 69, 76, 79]",0.3875578314763164
Siamese_232,32,"[23.0, 5.973333333333334, 177.70666666666668, 218.02666666666667]","[54, 51, 81, 93]",0.19442612997987843
wheaten_terrier_86,35,"[23.744, 98.824, 140.224, 76.16]","[43, 93, 85, 69]",0.48055484154895295
Sphynx_20,33,"[54.92, 49.28, 131.264, 174.72]","[65, 68, 74, 91]",0.293619474240208
german_shorthaired_64,14,"[28.0, 43.008, 153.66400000000002, 180.992]","[65, 59, 73, 72]",0.18898348062776768
Birman_84,6,"[0.0, 55.368, 224.0, 124.096]","[89, 62, 72, 72]",0.18649156413467913
pug_41,25,"[42.928, 20.16, 89.60000000000001, 165.312]","[56, 36, 72, 72]",0.34998755599800885
newfoundland_49,22,"[88.256, 44.616, 100.8, 133.952]","[86, 50, 72, 71]",0.3624380876360772
Bengal_68,20,"[83.776, 47.712, 139.776, 147.84]","[94, 74, 72, 73]",0.25434944519765945
great_pyrenees_40,15,"[24.64, 37.896, 71.68, 126.784]","[26, 43, 73, 73]",0.5529542234527597
Maine_Coon_238,26,"[0.0, 45.18666666666667, 206.82666666666668, 147.84]","[86, 69, 77, 82]",0.20649335997937077
shiba_inu_66,31,"[36.96, 11.200000000000001, 157.248, 179.20000000000002]","[58, 34, 77, 71]",0.19401081412800164
newfoundland_98,22,"[42.112, 47.263999999999996, 121.408, 129.92000000000002]","[74, 65, 79, 70]",0.35059184874484206
keeshond_47,18,"[19.264, 31.136, 189.952, 156.352]","[60, 55, 80, 73]",0.19663713393126078
great_pyrenees_28,15,"[1.344, 5.688000000000001, 222.656, 210.56]","[140, 0, 84, 82]",0.13534999160950187
leonberger_4,19,"[64.96000000000001, 32.136, 103.488, 161.728]","[70, 44, 77, 78]",0.3588476595624399
japanese_chin_60,17,"[41.664, 28.0, 103.04, 81.08800000000001]","[78, 30, 76, 72]",0.5321762307382017
japanese_chin_39,17,"[32.704, 42.824, 139.776, 114.24000000000001]","[104, 43, 77, 71]",0.29337479429346836
Persian_29,18,"[68.544, 59.36, 117.376, 73.92]","[68, 54, 68, 67]",0.4582084463716378
shiba_inu_92,31,"[82.88, 56.712, 77.504, 94.528]","[79, 63, 73, 70]",0.6368076971653921
havanese_65,16,"[71.68, 49.2, 89.152, 137.536]","[80, 64, 68, 71]",0.3937492880543113
miniature_pinscher_194,10,"[50.02666666666667, 64.58666666666667, 102.29333333333334, 110.50666666666667]","[63, 75, 74, 75]",0.49097250670341125
english_cocker_spaniel_98,12,"[56.224000000000004, 24.192, 109.312, 163.072]","[58, 66, 84, 74]",0.3487094908896724
english_setter_74,12,"[42.56, 49.096000000000004, 152.32, 127.68]","[61, 66, 72, 69]",0.25544757376634863
boxer_34,8,"[0.0, 40.584, 220.864, 135.296]","[52, 66, 95, 73]",0.23207939047393333
samoyed_72,29,"[100.8, 49.0, 86.016, 125.888]","[101, 55, 71, 69]",0.45242215373415823
samoyed_20,29,"[0.0, 51.784, 167.552, 134.848]","[83, 70, 72, 71]",0.22625423621577898
newfoundland_88,22,"[65.224, 20.608, 82.88, 177.40800000000002]","[81, 30, 60, 78]",0.3182899388256531
american_bulldog_52,1,"[30.896, 45.248, 162.624, 177.856]","[79, 56, 82, 77]",0.2182988348762908
american_bulldog_8,1,"[16.576, 60.296, 165.312, 125.888]","[81, 78, 85, 72]",0.29407811644751636
staffordshire_bull_terrier_84,34,"[2.24, 43.64, 164.416, 140.224]","[98, 44, 72, 71]",0.2092766953495742
British_Shorthair_74,7,"[0.448, 37.544, 219.96800000000002, 160.38400000000001]","[89, 66, 90, 85]",0.21684074383829693
saint_bernard_63,28,"[37.448, 17.024, 108.864, 201.15200000000002]","[76, 26, 71, 64]",0.20508240350510074
Ragdoll_34,26,"[0.448, 47.304, 223.552, 136.64000000000001]","[84, 64, 78, 72]",0.18385298532830133
wheaten_terrier_64,35,"[85.384, 142.912, 61.376000000000005, 64.512]","[87, 131, 64, 65]",0.6413121450596566
staffordshire_bull_terrier_25,3,"[109.76, 62.536, 71.68, 93.632]","[121, 73, 68, 67]",0.5610204144332508
wheaten_terrier_69,0,"[56.448, 121.224, 61.824, 49.28]","[62, 103, 67, 64]",0.5412957233862659
British_Shorthair_277,9,"[0.0, 54.26722338204593, 217.45302713987473, 147.30688935281836]","[79, 99, 87, 76]",0.20641646126576596
Egyptian_Mau_80,11,"[2.688, 2.24, 221.312, 221.76]","[68, 58, 95, 103]",0.19937589692053978
Sphynx_91,33,"[83.328, 46.856, 140.672, 139.328]","[100, 83, 79, 74]",0.2982721783134373
Egyptian_Mau_99,11,"[33.040000000000006, 90.16, 152.88000000000002, 63.28000000000001]","[89, 95, 93, 67]",0.5190783737171745
havanese_79,16,"[17.472, 34.344, 174.72, 157.248]","[89, 73, 76, 70]",0.19363500934013758
german_shorthaired_8,14,"[41.480000000000004, 46.592, 140.672, 177.40800000000002]","[78, 56, 85, 73]",0.24863423296480336
Birman_47,32,"[6.72, 54.472, 215.936, 131.264]","[88, 73, 68, 71]",0.17033212903503633
Bombay_48,7,"[55.66357308584686, 26.505800464037122, 121.0951276102088, 175.6658932714617]","[65, 81, 74, 74]",0.25742417039685195
beagle_31,4,"[45.696, 31.608, 178.304, 153.66400000000002]","[99, 42, 73, 66]",0.17584643800456434
pug_19,25,"[0.0, 37.064, 212.8, 157.696]","[76, 90, 80, 65]",0.15495694390196268
american_pit_bull_terrier_198,2,"[28.373333333333335, 61.6, 129.17333333333335, 133.65333333333334]","[54, 66, 89, 85]",0.43818375329432313
english_cocker_spaniel_97,12,"[80.64, 62.088, 80.19200000000001, 122.304]","[85, 65, 71, 75]",0.5429350837425031
german_shorthaired_89,14,"[58.24, 34.272, 165.76, 161.28]","[89, 51, 93, 92]",0.3200446141294356
