,index,pred_class,true_bbox,cam_bboxes,resnet_adv_iou
2876,Birman_32,6,"[0.0, 16.136, 224.0, 195.776]","[0, 33, 224, 169]",0.8632314481856818
2877,miniature_pinscher_79,21,"[135.51999999999998, 110.656, 34.944, 77.056]","[92, 86, 132, 138]",0.14781757048748356
2878,miniature_pinscher_67,21,"[80.904, 41.664, 81.984, 162.624]","[48, 46, 143, 178]",0.5028029263915864
2879,american_bulldog_36,34,"[45.064, 26.88, 126.336, 150.976]","[0, 17, 152, 147]",0.5480568802440939
2880,saint_bernard_46,28,"[38.0, 11.648, 136.64000000000001, 212.352]","[24, 0, 163, 187]",0.6742356708617688
2881,Russian_Blue_33,9,"[75.632, 49.28, 110.656, 150.08]","[48, 37, 176, 151]",0.551509774485329
2882,Bengal_89,5,"[37.896, 13.44, 144.704, 210.56]","[26, 19, 173, 182]",0.7393895288325566
2883,boxer_38,8,"[41.928, 0.0, 137.536, 223.104]","[66, 0, 158, 129]",0.40178055848446953
2884,staffordshire_bull_terrier_42,34,"[70.6, 41.216, 115.136, 162.624]","[45, 17, 141, 148]",0.5624333408109792
2885,english_setter_63,13,"[22.400000000000002, 72.392, 183.68, 95.872]","[23, 54, 128, 133]",0.5487671970561462
2886,pug_80,25,"[18.368000000000002, 54.024, 118.72, 131.264]","[44, 36, 128, 134]",0.4920750829966945
2887,shiba_inu_51,31,"[82.432, 75.976, 73.47200000000001, 68.096]","[45, 40, 141, 140]",0.25345234609929074
2888,pug_66,25,"[67.424, 50.624, 88.70400000000001, 164.416]","[40, 27, 151, 151]",0.4331251434529817
2889,miniature_pinscher_42,21,"[25.536, 99.232, 75.264, 60.032000000000004]","[44, 0, 164, 186]",0.10786318889538123
2890,miniature_pinscher_65,21,"[0.0, 31.136, 216.832, 164.864]","[48, 33, 140, 154]",0.6031141921936759
2891,miniature_pinscher_59,21,"[72.744, 25.088, 102.144, 183.232]","[51, 26, 141, 162]",0.6616093846340283
2892,keeshond_93,18,"[7.6160000000000005, 37.856, 199.36, 137.088]","[0, 20, 165, 138]",0.6062219972611036
2893,pug_85,25,"[3.136, 64.776, 147.84, 119.616]","[36, 47, 153, 148]",0.5175141316737134
2894,Siamese_224,32,"[73.92, 58.61333333333333, 105.28, 91.09333333333333]","[26, 27, 139, 133]",0.4194418833770104
2895,beagle_52,4,"[39.424, 87.976, 117.824, 61.824]","[54, 55, 145, 137]",0.3073851142234909
2896,pomeranian_27,23,"[66.52799999999999, 76.16, 98.56, 124.544]","[43, 41, 142, 141]",0.4770806295873433
2897,beagle_49,4,"[61.824, 33.024, 140.224, 174.272]","[27, 0, 149, 165]",0.4437962576468042
2898,pomeranian_34,24,"[60.928000000000004, 93.44800000000001, 142.912, 92.288]","[50, 68, 118, 156]",0.45503968862586325
2899,beagle_2,4,"[4.48, 40.24, 219.52, 146.496]","[32, 27, 192, 160]",0.8093801823845777
2900,keeshond_60,18,"[42.56, 28.0, 180.992, 168.0]","[29, 24, 195, 151]",0.8002754751332435
2901,scottish_terrier_92,1,"[105.72800000000001, 71.048, 25.536, 43.456]","[39, 37, 128, 120]",0.0722456
2902,scottish_terrier_90,30,"[57.792, 32.256, 159.488, 185.472]","[35, 19, 147, 157]",0.5129707721650305
2903,Maine_Coon_30,26,"[44.792, 6.72, 127.232, 194.43200000000002]","[65, 0, 136, 145]",0.4989861983638645
2904,american_pit_bull_terrier_88,1,"[60.296, 67.2, 78.4, 81.536]","[42, 22, 130, 134]",0.36695880597014924
2905,english_cocker_spaniel_61,12,"[64.328, 61.376000000000005, 86.912, 144.256]","[47, 44, 147, 151]",0.5022924953540031
2906,english_setter_66,13,"[17.92, 60.296, 137.536, 125.888]","[23, 48, 158, 146]",0.7033475973022264
2907,beagle_76,4,"[49.544, 8.96, 110.208, 211.008]","[36, 0, 142, 151]",0.5389952297886188
2908,Birman_92,6,"[56.448, 46.368, 167.552, 149.632]","[32, 29, 192, 152]",0.7116655077028691
2909,saint_bernard_57,4,"[60.032000000000004, 67.424, 119.168, 72.128]","[0, 35, 163, 147]",0.29554442811726866
2910,great_pyrenees_77,15,"[11.666666666666666, 49.33333333333333, 161.93333333333334, 135.8]","[54, 36, 152, 148]",0.5675087654349409
2911,japanese_chin_44,26,"[22.400000000000002, 37.64, 175.168, 148.736]","[89, 18, 135, 150]",0.4402035617534063
2912,scottish_terrier_30,30,"[37.896, 0.448, 126.336, 215.936]","[38, 22, 148, 162]",0.6637986843195436
2913,pomeranian_70,24,"[16.576, 37.448, 206.976, 149.184]","[38, 39, 154, 149]",0.7313174429711891
2914,great_pyrenees_94,15,"[67.2, 46.856, 132.608, 139.776]","[41, 31, 142, 150]",0.6392135976303613
2915,english_cocker_spaniel_94,12,"[69.256, 17.024, 108.864, 193.088]","[43, 0, 146, 151]",0.5120984810281787
2916,boxer_57,8,"[48.2, 6.272, 126.784, 215.488]","[62, 0, 137, 123]",0.4256650994812314
2917,boxer_60,8,"[22.848, 28.896, 201.15200000000002, 165.312]","[24, 42, 174, 155]",0.7849808460655856
2918,shiba_inu_78,31,"[0.0, 38.0, 159.936, 147.84]","[33, 42, 163, 150]",0.6119516789925241
2919,basset_hound_44,28,"[60.480000000000004, 82.656, 118.272, 103.04]","[79, 60, 145, 138]",0.4689435633623572
2920,yorkshire_terrier_199,36,"[14.784, 71.00800000000001, 194.43200000000002, 83.328]","[107, 50, 117, 133]",0.3664181880194735
2921,Abyssinian_85,0,"[0.0, 36.984, 90.496, 104.384]","[54, 37, 170, 152]",0.12100822229289296
2922,Bengal_73,5,"[77.504, 64.736, 146.496, 108.864]","[67, 55, 157, 140]",0.7255750929936305
2923,staffordshire_bull_terrier_74,34,"[83.776, 37.0, 84.672, 148.736]","[53, 36, 171, 143]",0.4804881726687673
2924,pomeranian_31,24,"[81.536, 32.344, 138.43200000000002, 138.43200000000002]","[72, 0, 152, 151]",0.6393936621223041
2925,Abyssinian_215,5,"[24.64, 35.46666666666667, 168.74666666666667, 130.66666666666669]","[83, 67, 141, 137]",0.35968821479676344
2926,english_cocker_spaniel_86,12,"[28.896, 39.424, 128.576, 184.576]","[0, 48, 161, 146]",0.6594579652755136
2927,saint_bernard_78,28,"[129.024, 40.544, 86.016, 80.19200000000001]","[40, 51, 156, 148]",0.18449968075283577
2928,wheaten_terrier_51,35,"[128.576, 54.048, 26.432000000000002, 42.56]","[53, 65, 134, 136]",0.045127253693235614
2929,leonberger_86,19,"[41.032, 9.856, 146.048, 197.568]","[44, 0, 146, 154]",0.6714830469747387
2930,staffordshire_bull_terrier_61,14,"[87.808, 45.512, 77.504, 103.04]","[60, 36, 164, 134]",0.3633969858026939
2931,Ragdoll_43,26,"[53.984, 44.800000000000004, 131.264, 174.72]","[27, 28, 134, 136]",0.4491319211519888
2932,British_Shorthair_99,9,"[21.056, 37.448, 197.568, 148.736]","[69, 0, 155, 170]",0.5524114737192105
2933,Sphynx_70,33,"[64.736, 5.824, 102.592, 146.94400000000002]","[40, 0, 138, 142]",0.6748835063761782
2934,Bengal_59,5,"[12.096, 31.584, 120.06400000000001, 163.072]","[0, 35, 168, 189]",0.5960094323359384
2935,english_cocker_spaniel_88,12,"[57.568, 30.016000000000002, 107.968, 160.38400000000001]","[43, 29, 157, 138]",0.6113431164842033
2936,saint_bernard_90,28,"[47.488, 39.647999999999996, 80.19200000000001, 123.2]","[40, 52, 140, 135]",0.4469022247324168
2937,beagle_54,4,"[76.16, 58.504000000000005, 59.136, 83.328]","[39, 45, 140, 137]",0.2569178627737226
2938,beagle_5,4,"[87.36, 36.064, 87.36, 96.768]","[52, 28, 150, 140]",0.40255488
2939,newfoundland_57,22,"[60.048, 56.0, 83.328, 126.336]","[42, 56, 136, 138]",0.5609189156010232
2940,wheaten_terrier_191,35,"[25.984, 47.856, 180.096, 134.4]","[66, 60, 158, 140]",0.5865082753377518
2941,yorkshire_terrier_47,36,"[53.472, 16.576, 106.176, 193.536]","[31, 19, 159, 164]",0.5960856995246956
2942,pug_195,25,"[66.03999999999999, 29.866666666666667, 105.28, 190.4]","[45, 0, 131, 153]",0.4779191280846392
2943,wheaten_terrier_67,35,"[71.68, 37.0, 113.34400000000001, 147.84]","[42, 22, 150, 149]",0.6349888618607168
2944,american_bulldog_97,1,"[34.496, 59.400000000000006, 138.88, 102.144]","[77, 32, 147, 137]",0.4021249015697725
2945,Egyptian_Mau_28,0,"[77.504, 28.896, 94.976, 166.656]","[47, 28, 151, 137]",0.5480000934304718
2946,leonberger_92,19,"[30.240000000000002, 35.392, 158.144, 188.608]","[31, 31, 193, 167]",0.7017953334771476
2947,Siamese_210,32,"[25.984, 11.648, 198.016, 212.352]","[0, 38, 191, 151]",0.5420048881959366
2948,american_bulldog_26,1,"[52.864000000000004, 53.576, 163.968, 126.336]","[0, 29, 224, 141]",0.5748341188956498
2949,english_cocker_spaniel_41,12,"[73.47200000000001, 40.584, 99.456, 143.36]","[54, 21, 132, 137]",0.5651163284221878
2950,Sphynx_46,33,"[2.688, 11.200000000000001, 162.624, 202.048]","[47, 0, 153, 165]",0.45597584430414895
2951,staffordshire_bull_terrier_41,34,"[8.96, 42.376, 212.352, 135.744]","[0, 26, 199, 198]",0.6079743563667852
2952,newfoundland_44,22,"[43.736000000000004, 1.344, 120.06400000000001, 193.536]","[85, 39, 117, 131]",0.3655265128137157
2953,British_Shorthair_274,9,"[70.0, 74.52000000000001, 89.60000000000001, 103.60000000000001]","[40, 41, 141, 148]",0.44482269503546107
2954,yorkshire_terrier_195,36,"[4.928, 42.824, 136.192, 143.36]","[0, 37, 142, 141]",0.8709959909017188
2955,german_shorthaired_27,8,"[67.2, 73.84, 111.552, 112.44800000000001]","[84, 41, 140, 159]",0.44120324352602686
2956,Maine_Coon_9,20,"[22.773333333333333, 61.64, 197.49333333333334, 98.93333333333334]","[0, 45, 156, 136]",0.4780047503487973
2957,Birman_201,6,"[2.986666666666667, 67.98666666666666, 180.32000000000002, 94.45333333333333]","[71, 33, 153, 154]",0.35375537195817297
2958,english_setter_2,12,"[50.888, 10.304, 133.952, 209.216]","[36, 0, 154, 121]",0.4658343564214159
2959,leonberger_55,19,"[42.112, 57.608000000000004, 105.72800000000001, 87.36]","[44, 31, 139, 125]",0.517189034526722
2960,beagle_202,4,"[76.608, 114.952, 100.8, 53.312]","[66, 81, 140, 143]",0.268424055944056
2961,Persian_47,23,"[48.512, 18.368000000000002, 125.44, 196.672]","[51, 0, 138, 155]",0.5741079294684228
2962,shiba_inu_37,31,"[35.90067720090293, 9.584650112866818, 149.1647855530474, 206.80812641083523]","[68, 17, 156, 137]",0.4432518178309099
2963,german_shorthaired_3,14,"[79.56, 52.864000000000004, 54.208, 79.296]","[45, 30, 139, 128]",0.24159608633093532
2964,american_pit_bull_terrier_37,14,"[45.248, 31.584, 173.824, 131.712]","[0, 0, 155, 166]",0.4230628270100746
2965,staffordshire_bull_terrier_48,14,"[94.528, 58.504000000000005, 66.752, 115.584]","[60, 57, 136, 131]",0.4330637162101482
2966,Russian_Blue_253,27,"[27.62666666666667, 36.46666666666667, 170.24, 157.54666666666668]","[0, 22, 140, 135]",0.420957463809561
2967,boxer_86,8,"[98.11200000000001, 65.632, 114.688, 130.368]","[93, 38, 131, 139]",0.6264728309768574
2968,basset_hound_19,3,"[54.432, 5.824, 94.528, 191.296]","[29, 18, 136, 157]",0.6034372960862889
2969,Persian_59,23,"[0.448, 25.504, 221.312, 190.848]","[56, 0, 168, 184]",0.5604558732861631
2970,scottish_terrier_77,30,"[28.224, 28.0, 144.704, 167.104]","[48, 34, 152, 154]",0.6786282909616269
2971,basset_hound_49,3,"[14.336, 53.088, 185.024, 114.688]","[89, 29, 135, 131]",0.4352804077921795
2972,american_bulldog_53,1,"[37.896, 56.448, 148.288, 166.208]","[23, 39, 160, 153]",0.6677120505421748
2973,pug_97,25,"[66.304, 64.776, 157.696, 120.512]","[55, 61, 169, 163]",0.6898849367263225
2974,leonberger_51,22,"[37.448, 17.92, 141.12, 206.08]","[40, 0, 159, 152]",0.5358743070182524
2975,Maine_Coon_52,20,"[26.472, 14.336, 181.888, 169.792]","[0, 0, 152, 152]",0.47078077472428076
2976,havanese_5,16,"[45.96, 17.92, 137.984, 205.632]","[32, 19, 158, 150]",0.6596565854740782
2977,japanese_chin_52,17,"[47.04, 30.240000000000002, 120.512, 163.072]","[42, 0, 143, 164]",0.5973694652907697
2978,german_shorthaired_68,14,"[28.0, 4.928, 148.736, 217.728]","[17, 28, 187, 151]",0.5885231607444996
2979,samoyed_28,29,"[4.032, 26.168, 189.056, 178.304]","[25, 24, 170, 166]",0.8007325982977024
2980,Ragdoll_265,26,"[0.64, 32.64, 223.36, 158.72]","[35, 27, 189, 176]",0.774791441721706
2981,Birman_59,6,"[2.688, 49.024, 182.336, 129.472]","[0, 65, 135, 133]",0.5657030105155388
2982,havanese_63,16,"[0.448, 61.64, 165.76, 117.376]","[44, 58, 136, 130]",0.6293573036260188
2983,Sphynx_80,33,"[3.136, 12.544, 219.52, 211.45600000000002]","[19, 0, 174, 180]",0.5995156058335042
2984,havanese_98,16,"[74.368, 38.0, 149.632, 147.84]","[60, 30, 164, 135]",0.7523562855472418
2985,Egyptian_Mau_19,11,"[37.32727272727273, 2.327272727272727, 141.38181818181818, 220.5090909090909]","[54, 20, 137, 172]",0.6443363034611487
2986,great_pyrenees_193,15,"[0.448, 11.0, 223.552, 198.464]","[0, 0, 172, 156]",0.5369797194314417
2987,german_shorthaired_24,14,"[107.072, 48.608000000000004, 97.664, 146.94400000000002]","[96, 46, 128, 143]",0.7237817053792243
2988,great_pyrenees_55,15,"[51.968, 37.448, 75.712, 123.2]","[18, 33, 135, 142]",0.48657894627021386
2989,Birman_48,6,"[0.0, 48.2, 202.048, 124.096]","[73, 41, 151, 138]",0.5356502767099637
2990,Egyptian_Mau_59,11,"[47.45333333333333, 62.720000000000006, 120.58666666666667, 119.46666666666667]","[69, 74, 155, 125]",0.4645225685212461
2991,samoyed_96,29,"[32.704, 39.879999999999995, 188.16, 171.136]","[23, 26, 164, 169]",0.6651666627210507
2992,american_pit_bull_terrier_94,34,"[30.016000000000002, 68.80799999999999, 94.08, 116.928]","[0, 30, 153, 148]",0.43953748081585753
2993,scottish_terrier_191,30,"[22.848, 29.792, 128.12800000000001, 161.728]","[38, 37, 146, 140]",0.6240476225491305
2994,Russian_Blue_228,27,"[21.653333333333336, 36.96, 202.34666666666666, 148.58666666666667]","[94, 48, 130, 144]",0.5785826102599063
2995,boxer_66,8,"[13.44, 9.064, 199.36, 199.36]","[27, 0, 139, 155]",0.49470668270504736
2996,saint_bernard_52,28,"[6.272, 26.344, 217.728, 168.448]","[61, 0, 163, 165]",0.5516468917649004
2997,Ragdoll_9,26,"[26.432000000000002, 37.448, 184.12800000000001, 147.392]","[47, 32, 148, 152]",0.7761483117266417
2998,great_pyrenees_195,19,"[1.344, 49.504000000000005, 222.208, 124.544]","[60, 81, 129, 119]",0.386919148767898
2999,Ragdoll_35,6,"[0.448, 47.712, 172.928, 147.84]","[54, 23, 170, 147]",0.4059871641471909
3000,scottish_terrier_65,30,"[58.688, 52.68, 108.416, 108.416]","[28, 47, 149, 138]",0.571638413383912
3001,beagle_77,4,"[97.664, 65.224, 91.392, 121.408]","[70, 42, 154, 147]",0.4901369350649349
3002,german_shorthaired_63,14,"[55.104, 76.872, 69.44, 91.392]","[37, 48, 128, 130]",0.3813858461538462
3003,chihuahua_78,31,"[50.888, 39.872, 124.096, 172.032]","[43, 0, 163, 168]",0.48428428911401955
3004,Siamese_222,32,"[29.12, 55.626666666666665, 192.64000000000001, 127.68]","[0, 37, 169, 133]",0.5148408417556813
3005,beagle_51,4,"[47.04, 39.24, 125.888, 134.848]","[40, 43, 164, 149]",0.6624987609466416
3006,newfoundland_53,22,"[64.06400000000001, 44.168, 150.528, 141.568]","[61, 33, 163, 147]",0.8236451125973079
3007,Russian_Blue_29,27,"[41.664, 37.0, 181.888, 148.288]","[37, 25, 187, 152]",0.8507535682086007
3008,shiba_inu_9,31,"[107.968, 51.456, 85.12, 133.056]","[75, 28, 149, 138]",0.4404236677181104
3009,pomeranian_68,24,"[37.448, 0.0, 147.84, 224.0]","[45, 0, 152, 172]",0.6868519044808312
3010,saint_bernard_19,28,"[13.44, 41.888, 133.056, 77.056]","[0, 21, 138, 134]",0.5012932522927585
3011,havanese_67,16,"[57.792, 31.584, 155.45600000000002, 163.968]","[68, 48, 156, 136]",0.7329203151685584
3012,chihuahua_2,1,"[42.112, 62.536, 181.888, 85.568]","[30, 48, 162, 143]",0.49511771322121945
3013,samoyed_47,29,"[41.032, 39.424, 144.704, 184.576]","[28, 29, 169, 160]",0.6741781095816678
3014,japanese_chin_19,17,"[47.488, 58.016000000000005, 172.928, 137.984]","[37, 34, 137, 155]",0.5809256076313861
3015,samoyed_25,29,"[64.512, 56.263999999999996, 137.088, 120.06400000000001]","[59, 32, 165, 156]",0.6394457510489511
3016,great_pyrenees_67,15,"[50.176, 50.888, 134.4, 135.296]","[24, 27, 131, 143]",0.511063950949865
3017,newfoundland_24,22,"[3.584, 35.688, 183.68, 148.288]","[62, 34, 162, 129]",0.4954531288467216
3018,Bombay_4,7,"[55.20540540540541, 13.016216216216216, 139.84864864864866, 200.0864864864865]","[32, 0, 134, 140]",0.43060761556499955
3019,boxer_48,8,"[33.824, 15.68, 125.44, 204.288]","[67, 0, 136, 128]",0.31719744564128477
3020,Bengal_98,5,"[65.224, 55.104, 99.904, 155.45600000000002]","[57, 41, 149, 143]",0.5374367282340349
3021,Abyssinian_80,0,"[70.0, 42.175, 114.8, 139.825]","[76, 51, 148, 139]",0.6371074121936733
3022,german_shorthaired_48,14,"[93.648, 109.312, 43.456, 98.56]","[43, 88, 133, 136]",0.2367881114551083
3023,german_shorthaired_70,14,"[0.0, 56.263999999999996, 196.22400000000002, 103.488]","[69, 56, 155, 122]",0.5054056690744869
3024,english_setter_194,28,"[90.048, 113.12, 133.952, 82.432]","[106, 69, 118, 155]",0.4961488495646487
3025,yorkshire_terrier_91,36,"[37.632, 0.896, 140.224, 221.312]","[46, 0, 153, 130]",0.5021557032470766
3026,german_shorthaired_88,14,"[64.56, 20.608, 133.056, 203.392]","[37, 20, 158, 156]",0.6446743981920049
3027,British_Shorthair_36,9,"[0.0, 49.992000000000004, 183.232, 118.272]","[61, 35, 163, 145]",0.46861634682235015
3028,great_pyrenees_49,15,"[0.0, 49.064, 223.552, 114.688]","[126, 69, 98, 137]",0.3099526132137436
3029,Persian_2,23,"[5.76, 42.88, 218.24, 136.96]","[0, 0, 158, 147]",0.4253659505887703
3030,pomeranian_197,29,"[0.0, 3.0, 223.25333333333333, 217.28]","[23, 21, 170, 203]",0.689397443809938
3031,Bengal_33,5,"[42.112, 41.263999999999996, 180.992, 151.424]","[0, 25, 197, 144]",0.5497334268343019
3032,german_shorthaired_67,14,"[72.57600000000001, 37.408, 82.432, 142.464]","[49, 38, 150, 131]",0.5243307484874885
3033,great_pyrenees_57,15,"[29.568, 89.864, 121.408, 50.176]","[71, 50, 122, 131]",0.2221859124615801
3034,Maine_Coon_49,26,"[125.888, 110.024, 54.656, 54.656]","[93, 85, 131, 139]",0.16405504618595204
3035,american_bulldog_46,1,"[66.568, 27.328, 116.928, 149.632]","[43, 0, 150, 150]",0.5591602900884642
3036,Abyssinian_87,5,"[0.56, 28.56, 221.20000000000002, 167.44000000000003]","[47, 33, 177, 191]",0.6724894879105308
3037,beagle_21,4,"[23.744, 72.36, 141.568, 108.864]","[52, 37, 133, 144]",0.5531825183263038
3038,Bengal_99,5,"[0.448, 35.44, 201.6, 165.76]","[0, 43, 193, 156]",0.8970053666032152
3039,Abyssinian_32,0,"[54.60000000000001, 71.12, 119.00000000000001, 88.76]","[38, 49, 141, 142]",0.527541704125462
3040,Bengal_195,5,"[44.434782608695656, 51.73913043478261, 130.2608695652174, 129.6521739130435]","[38, 52, 155, 138]",0.7867176386442559
3041,miniature_pinscher_61,21,"[29.344, 13.44, 163.968, 207.872]","[46, 0, 149, 190]",0.714839711640664
3042,miniature_pinscher_20,21,"[59.584, 64.776, 99.456, 111.552]","[71, 47, 135, 147]",0.4650447940015605
3043,chihuahua_53,10,"[23.17241379310345, 14.908722109533468, 157.20892494929006, 191.28600405679512]","[45, 0, 141, 157]",0.5834131266187815
3044,newfoundland_194,22,"[59.808, 21.056, 113.792, 200.256]","[45, 0, 137, 146]",0.49760870307618976
3045,Abyssinian_70,0,"[37.0, 1.792, 148.288, 221.312]","[44, 39, 154, 152]",0.6180054907693544
3046,boxer_191,8,"[65.768, 4.928, 95.872, 211.008]","[44, 0, 143, 142]",0.4797101060646156
3047,Persian_88,23,"[0.0, 37.584, 223.552, 153.216]","[54, 46, 170, 178]",0.6143831980683033
3048,staffordshire_bull_terrier_7,4,"[70.336, 54.472, 96.32000000000001, 66.304]","[28, 28, 139, 157]",0.2926454328002567
3049,newfoundland_78,22,"[0.0, 34.72, 180.096, 159.936]","[29, 40, 178, 147]",0.6780213250576465
3050,great_pyrenees_99,15,"[0.448, 72.80000000000001, 177.40800000000002, 123.2]","[45, 49, 150, 141]",0.5675301024104787
3051,staffordshire_bull_terrier_5,8,"[46.0, 21.056, 119.168, 202.94400000000002]","[28, 0, 196, 194]",0.4954294760648322
3052,saint_bernard_23,28,"[2.24, 39.263999999999996, 212.8, 157.696]","[52, 28, 172, 139]",0.5684030288234866
3053,havanese_40,16,"[16.128, 41.032, 184.12800000000001, 142.016]","[93, 20, 131, 134]",0.38359575713901894
3054,Siamese_78,6,"[37.896, 4.48, 123.648, 219.52]","[40, 0, 150, 155]",0.5699598551530318
3055,yorkshire_terrier_33,36,"[37.184, 71.49600000000001, 181.44, 69.44]","[19, 42, 147, 129]",0.39549452910076277
3056,american_pit_bull_terrier_51,34,"[78.176, 30.912, 65.856, 142.912]","[62, 26, 124, 136]",0.4893208214598242
3057,Russian_Blue_237,27,"[57.120000000000005, 32.85333333333333, 90.34666666666666, 156.05333333333334]","[46, 34, 130, 135]",0.6270171831058154
3058,pomeranian_36,24,"[1.792, 51.232, 157.248, 125.44]","[17, 43, 146, 141]",0.7921108718041138
3059,english_cocker_spaniel_59,12,"[41.664, 89.75999999999999, 85.12, 98.56]","[34, 63, 138, 135]",0.4503181535158347
3060,Maine_Coon_69,0,"[8.96, 78.664, 101.696, 78.848]","[0, 59, 116, 128]",0.5400408275862069
3061,Bombay_91,7,"[39.424, 36.064, 184.576, 158.592]","[38, 55, 186, 142]",0.8619063372805883
3062,boxer_68,8,"[59.584, 41.928, 135.296, 144.704]","[54, 21, 170, 161]",0.6769078982677856
3063,american_bulldog_70,1,"[24.192, 29.792, 133.952, 157.248]","[0, 55, 158, 129]",0.7137326052077455
3064,basset_hound_80,3,"[37.0, 78.848, 101.696, 83.776]","[55, 47, 135, 134]",0.35777770919923946
3065,Persian_272,23,"[30.270270270270274, 37.513513513513516, 190.2702702702703, 152.21621621621622]","[0, 0, 139, 162]",0.3567120731405035
3066,Ragdoll_208,6,"[10.224066390041495, 12.929460580912863, 213.7759336099585, 196.11618257261412]","[0, 0, 150, 153]",0.43223032341513284
