index,pred_class,true_bbox,cam_bboxes,efficientnet_iou
basset_hound_19,3,"[54.432, 5.824, 94.528, 191.296]","[49, 27, 106, 111]",0.5420793855350444
Persian_59,23,"[0.448, 25.504, 221.312, 190.848]","[65, 32, 129, 119]",0.363449516685131
scottish_terrier_77,30,"[28.224, 28.0, 144.704, 167.104]","[62, 61, 115, 104]",0.468885655410782
basset_hound_49,3,"[14.336, 53.088, 185.024, 114.688]","[118, 43, 106, 89]",0.26493133498820925
american_bulldog_53,1,"[37.896, 56.448, 148.288, 166.208]","[41, 45, 119, 119]",0.49208757593114455
pug_97,25,"[66.304, 64.776, 157.696, 120.512]","[73, 57, 125, 96]",0.5520552799010696
leonberger_51,19,"[37.448, 17.92, 141.12, 206.08]","[54, 23, 131, 165]",0.6818671841310909
Maine_Coon_52,20,"[26.472, 14.336, 181.888, 169.792]","[20, 0, 91, 106]",0.23636209301063263
havanese_5,16,"[45.96, 17.92, 137.984, 205.632]","[47, 32, 133, 100]",0.468740210730757
japanese_chin_52,17,"[47.04, 30.240000000000002, 120.512, 163.072]","[54, 36, 112, 96]",0.547116187052459
german_shorthaired_68,14,"[28.0, 4.928, 148.736, 217.728]","[36, 0, 148, 173]",0.688927470002519
samoyed_28,29,"[4.032, 26.168, 189.056, 178.304]","[45, 43, 119, 102]",0.3600771662561283
Ragdoll_265,26,"[0.64, 32.64, 223.36, 158.72]","[51, 63, 138, 99]",0.3853693985985303
Birman_59,26,"[2.688, 49.024, 182.336, 129.472]","[26, 79, 106, 84]",0.3771697651455436
havanese_63,16,"[0.448, 61.64, 165.76, 117.376]","[65, 65, 100, 86]",0.44201744293756295
Sphynx_80,33,"[3.136, 12.544, 219.52, 211.45600000000002]","[50, 29, 111, 130]",0.3108652837756513
havanese_98,16,"[74.368, 38.0, 149.632, 147.84]","[63, 38, 138, 115]",0.6215686929842138
Egyptian_Mau_19,11,"[37.32727272727273, 2.327272727272727, 141.38181818181818, 220.5090909090909]","[79, 25, 92, 125]",0.3688737740507292
great_pyrenees_193,15,"[0.448, 11.0, 223.552, 198.464]","[0, 25, 166, 102]",0.38021323511220895
german_shorthaired_24,14,"[107.072, 48.608000000000004, 97.664, 146.94400000000002]","[120, 53, 104, 120]",0.6102400867634806
great_pyrenees_55,15,"[51.968, 37.448, 75.712, 123.2]","[35, 49, 104, 94]",0.593730912321617
Birman_48,6,"[0.0, 48.2, 202.048, 124.096]","[84, 68, 118, 86]",0.4047325372711541
Egyptian_Mau_59,11,"[47.45333333333333, 62.720000000000006, 120.58666666666667, 119.46666666666667]","[68, 81, 110, 103]",0.6483361505384394
samoyed_96,29,"[32.704, 39.879999999999995, 188.16, 171.136]","[45, 58, 115, 99]",0.35356100005914853
american_pit_bull_terrier_94,1,"[30.016000000000002, 68.80799999999999, 94.08, 116.928]","[33, 58, 98, 106]",0.6818925004594932
scottish_terrier_191,30,"[22.848, 29.792, 128.12800000000001, 161.728]","[58, 51, 105, 98]",0.41605248032002307
Russian_Blue_228,27,"[21.653333333333336, 36.96, 202.34666666666666, 148.58666666666667]","[89, 69, 111, 88]",0.3248850718688707
boxer_66,8,"[13.44, 9.064, 199.36, 199.36]","[37, 33, 117, 87]",0.2561114909604796
saint_bernard_52,28,"[6.272, 26.344, 217.728, 168.448]","[83, 23, 141, 104]",0.3820594455589279
Ragdoll_9,26,"[26.432000000000002, 37.448, 184.12800000000001, 147.392]","[63, 60, 124, 98]",0.44776898956507594
great_pyrenees_195,19,"[1.344, 49.504000000000005, 222.208, 124.544]","[72, 104, 98, 86]",0.23478730565424458
Ragdoll_35,6,"[0.448, 47.712, 172.928, 147.84]","[77, 52, 114, 88]",0.31276383850824596
scottish_terrier_65,30,"[58.688, 52.68, 108.416, 108.416]","[53, 79, 113, 85]",0.7020308780439262
beagle_77,4,"[97.664, 65.224, 91.392, 121.408]","[85, 52, 113, 103]",0.5646839661905104
german_shorthaired_63,14,"[55.104, 76.872, 69.44, 91.392]","[47, 66, 92, 90]",0.6017172240482014
chihuahua_78,10,"[50.888, 39.872, 124.096, 172.032]","[58, 34, 112, 97]",0.4637947736424179
Siamese_222,32,"[29.12, 55.626666666666665, 192.64000000000001, 127.68]","[43, 56, 98, 83]",0.33070047939616476
beagle_51,4,"[47.04, 39.24, 125.888, 134.848]","[67, 58, 112, 97]",0.5849800464305756
newfoundland_53,22,"[64.06400000000001, 44.168, 150.528, 141.568]","[72, 51, 128, 119]",0.7147835399982778
Russian_Blue_29,9,"[41.664, 37.0, 181.888, 148.288]","[44, 61, 136, 97]",0.489103293528207
shiba_inu_9,31,"[107.968, 51.456, 85.12, 133.056]","[96, 31, 98, 101]",0.477170829873565
pomeranian_68,24,"[37.448, 0.0, 147.84, 224.0]","[82, 26, 102, 99]",0.30492665816326525
saint_bernard_19,28,"[13.44, 41.888, 133.056, 77.056]","[0, 37, 112, 85]",0.6236296739705592
havanese_67,16,"[57.792, 31.584, 155.45600000000002, 163.968]","[68, 60, 138, 111]",0.6009460390548245
chihuahua_2,10,"[42.112, 62.536, 181.888, 85.568]","[38, 62, 81, 95]",0.3944421093021192
samoyed_47,29,"[41.032, 39.424, 144.704, 184.576]","[45, 56, 137, 108]",0.5539729464856968
japanese_chin_19,17,"[47.488, 58.016000000000005, 172.928, 137.984]","[51, 57, 116, 100]",0.47883859480843777
samoyed_25,24,"[64.512, 56.263999999999996, 137.088, 120.06400000000001]","[67, 41, 117, 97]",0.5241433725983033
great_pyrenees_67,15,"[50.176, 50.888, 134.4, 135.296]","[39, 39, 116, 96]",0.43003614427766934
newfoundland_24,22,"[3.584, 35.688, 183.68, 148.288]","[75, 38, 118, 105]",0.4234122227710509
Bombay_4,7,"[55.20540540540541, 13.016216216216216, 139.84864864864866, 200.0864864864865]","[41, 0, 107, 140]",0.3779348101547817
boxer_48,8,"[33.824, 15.68, 125.44, 204.288]","[87, 0, 97, 98]",0.20384296312853004
Bengal_98,5,"[65.224, 55.104, 99.904, 155.45600000000002]","[71, 63, 102, 102]",0.5878094303853453
Abyssinian_80,0,"[70.0, 42.175, 114.8, 139.825]","[95, 59, 99, 122]",0.637906268141195
german_shorthaired_48,14,"[93.648, 109.312, 43.456, 98.56]","[79, 90, 82, 91]",0.36099236488255043
german_shorthaired_70,14,"[0.0, 56.263999999999996, 196.22400000000002, 103.488]","[54, 67, 138, 86]",0.5844339270132533
english_setter_194,28,"[90.048, 113.12, 133.952, 82.432]","[119, 94, 105, 87]",0.5461805375080789
yorkshire_terrier_91,36,"[37.632, 0.896, 140.224, 221.312]","[67, 0, 116, 130]",0.4500430056369659
german_shorthaired_88,14,"[64.56, 20.608, 133.056, 203.392]","[70, 24, 106, 130]",0.509191197615521
British_Shorthair_36,9,"[0.0, 49.992000000000004, 183.232, 118.272]","[64, 66, 109, 91]",0.457703915188825
great_pyrenees_49,15,"[0.0, 49.064, 223.552, 114.688]","[101, 75, 123, 85]",0.40569366987129796
Persian_2,23,"[5.76, 42.88, 218.24, 136.96]","[0, 43, 147, 107]",0.49539261021819164
pomeranian_197,29,"[0.0, 3.0, 223.25333333333333, 217.28]","[36, 60, 143, 105]",0.30953348114234486
Bengal_33,5,"[42.112, 41.263999999999996, 180.992, 151.424]","[49, 68, 114, 96]",0.39932085377357923
german_shorthaired_67,14,"[72.57600000000001, 37.408, 82.432, 142.464]","[61, 48, 101, 103]",0.6217366750689195
great_pyrenees_57,15,"[29.568, 89.864, 121.408, 50.176]","[60, 73, 109, 71]",0.492643366775691
Maine_Coon_49,23,"[125.888, 110.024, 54.656, 54.656]","[104, 85, 120, 95]",0.2620419592982457
american_bulldog_46,1,"[66.568, 27.328, 116.928, 149.632]","[62, 18, 117, 120]",0.6517054216284547
Abyssinian_87,0,"[0.56, 28.56, 221.20000000000002, 167.44000000000003]","[44, 62, 163, 131]",0.5765202444383196
beagle_21,4,"[23.744, 72.36, 141.568, 108.864]","[64, 59, 97, 92]",0.4565640607312338
Bengal_99,5,"[0.448, 35.44, 201.6, 165.76]","[39, 70, 130, 103]",0.4006916674327389
Abyssinian_32,0,"[54.60000000000001, 71.12, 119.00000000000001, 88.76]","[59, 67, 105, 84]",0.7628348782723844
Bengal_195,5,"[44.434782608695656, 51.73913043478261, 130.2608695652174, 129.6521739130435]","[44, 76, 132, 90]",0.6877906218475763
miniature_pinscher_61,21,"[29.344, 13.44, 163.968, 207.872]","[57, 30, 103, 131]",0.39587076141313643
miniature_pinscher_20,21,"[59.584, 64.776, 99.456, 111.552]","[73, 69, 114, 103]",0.6341683878602338
chihuahua_53,10,"[23.17241379310345, 14.908722109533468, 157.20892494929006, 191.28600405679512]","[67, 42, 107, 106]",0.37716314650581334
newfoundland_194,22,"[59.808, 21.056, 113.792, 200.256]","[58, 0, 108, 109]",0.37029079787549063
Abyssinian_70,0,"[37.0, 1.792, 148.288, 221.312]","[66, 35, 110, 105]",0.35194193179614147
boxer_191,8,"[65.768, 4.928, 95.872, 211.008]","[61, 0, 107, 132]",0.5494828891983083
Persian_88,23,"[0.0, 37.584, 223.552, 153.216]","[75, 65, 131, 107]",0.40923464552030425
staffordshire_bull_terrier_7,4,"[70.336, 54.472, 96.32000000000001, 66.304]","[66, 39, 101, 94]",0.6726776153360018
newfoundland_78,22,"[0.0, 34.72, 180.096, 159.936]","[38, 60, 149, 107]",0.5146565174039591
great_pyrenees_99,15,"[0.448, 72.80000000000001, 177.40800000000002, 123.2]","[42, 54, 131, 110]",0.4912607948095699
staffordshire_bull_terrier_5,34,"[46.0, 21.056, 119.168, 202.94400000000002]","[33, 20, 148, 99]",0.42966851730779426
saint_bernard_23,28,"[2.24, 39.263999999999996, 212.8, 157.696]","[85, 37, 139, 88]",0.32185093924425684
havanese_40,16,"[16.128, 41.032, 184.12800000000001, 142.016]","[116, 34, 108, 85]",0.22841815076155284
Siamese_78,32,"[37.896, 4.48, 123.648, 219.52]","[63, 22, 108, 113]",0.3947106133801127
yorkshire_terrier_33,36,"[37.184, 71.49600000000001, 181.44, 69.44]","[32, 59, 133, 77]",0.5648737508488832
american_pit_bull_terrier_51,2,"[78.176, 30.912, 65.856, 142.912]","[65, 28, 95, 105]",0.5309041332055363
Russian_Blue_237,7,"[57.120000000000005, 32.85333333333333, 90.34666666666666, 156.05333333333334]","[88, 26, 82, 88]",0.2926442801519706
pomeranian_36,31,"[1.792, 51.232, 157.248, 125.44]","[0, 54, 145, 98]",0.7052168952649892
english_cocker_spaniel_59,12,"[41.664, 89.75999999999999, 85.12, 98.56]","[47, 74, 104, 97]",0.5403279186535999
Maine_Coon_69,20,"[8.96, 78.664, 101.696, 78.848]","[16, 74, 84, 83]",0.7824004223939536
Bombay_91,7,"[39.424, 36.064, 184.576, 158.592]","[53, 64, 142, 107]",0.5190576737215373
boxer_68,8,"[59.584, 41.928, 135.296, 144.704]","[81, 42, 114, 106]",0.616177385726163
american_bulldog_70,8,"[24.192, 29.792, 133.952, 157.248]","[45, 71, 112, 100]",0.531720849446602
basset_hound_80,3,"[37.0, 78.848, 101.696, 83.776]","[65, 64, 97, 92]",0.4835726176205021
Persian_272,23,"[30.270270270270274, 37.513513513513516, 190.2702702702703, 152.21621621621622]","[23, 33, 107, 102]",0.32242245992051094
Ragdoll_208,6,"[10.224066390041495, 12.929460580912863, 213.7759336099585, 196.11618257261412]","[0, 19, 119, 105]",0.2656252452557723
Sphynx_95,33,"[28.448, 0.448, 134.848, 170.24]","[38, 0, 107, 131]",0.6072328709942235
Siamese_94,32,"[60.928000000000004, 35.616, 137.088, 159.936]","[59, 61, 106, 95]",0.4471970074916777
Maine_Coon_53,20,"[63.392, 20.608, 84.224, 191.744]","[65, 35, 89, 123]",0.6000567360278587
Abyssinian_204,0,"[35.21333333333333, 26.880000000000003, 141.86666666666667, 192.64000000000001]","[75, 54, 112, 103]",0.37086017467912663
shiba_inu_53,31,"[85.12, 60.744, 138.88, 113.792]","[66, 54, 109, 88]",0.4036718594089786
Bombay_24,7,"[25.200000000000003, 50.800000000000004, 181.60000000000002, 167.20000000000002]","[117, 45, 107, 104]",0.2698961471740107
leonberger_59,19,"[102.144, 28.0, 89.60000000000001, 130.816]","[101, 46, 95, 95]",0.6957594377740618
shiba_inu_204,31,"[50.176, 58.056, 67.2, 115.136]","[31, 60, 95, 84]",0.5604259237020136
chihuahua_59,10,"[24.192, 37.0, 124.544, 148.736]","[37, 73, 112, 105]",0.6324032733450609
chihuahua_31,21,"[95.24000000000001, 46.144, 64.06400000000001, 159.04]","[94, 91, 87, 81]",0.43076084320660757
newfoundland_195,22,"[65.856, 67.912, 157.248, 117.376]","[64, 62, 98, 100]",0.47087234371766357
english_cocker_spaniel_29,12,"[37.0, 0.0, 148.288, 224.0]","[47, 43, 157, 124]",0.4825339366515837
chihuahua_19,10,"[33.152, 18.648, 190.4, 197.568]","[48, 61, 114, 107]",0.32426873810748785
scottish_terrier_70,30,"[48.448, 8.064, 126.784, 215.488]","[68, 27, 101, 113]",0.41774597810848435
miniature_pinscher_44,21,"[96.32000000000001, 32.032, 56.448, 110.656]","[75, 37, 92, 92]",0.545672456436315
newfoundland_198,22,"[15.232000000000001, 31.36, 166.656, 165.76]","[0, 71, 147, 102]",0.4606236504064441
scottish_terrier_81,30,"[42.336, 34.944, 132.608, 141.12]","[85, 47, 102, 92]",0.41744107486254056
english_cocker_spaniel_37,12,"[54.472, 21.504, 115.136, 190.4]","[66, 19, 99, 112]",0.48895834396341414
miniature_pinscher_81,21,"[43.456, 54.576, 112.896, 102.592]","[66, 56, 95, 90]",0.6776091443900011
Ragdoll_235,32,"[45.54666666666667, 45.17333333333333, 123.94666666666667, 107.52000000000001]","[42, 62, 89, 93]",0.5594208614412983
pomeranian_6,24,"[0.896, 37.448, 223.104, 149.184]","[37, 71, 163, 112]",0.5484992307281463
newfoundland_32,22,"[38.448, 0.0, 146.94400000000002, 210.56]","[76, 0, 111, 132]",0.46351374899114
Egyptian_Mau_45,11,"[43.92888888888889, 100.05333333333333, 113.99111111111111, 91.09333333333333]","[44, 101, 109, 90]",0.9447380912508894
yorkshire_terrier_194,36,"[72.352, 61.376000000000005, 92.736, 144.256]","[69, 57, 105, 98]",0.579384598440626
american_pit_bull_terrier_202,2,"[59.733333333333334, 69.06666666666666, 108.26666666666667, 116.48]","[34, 52, 126, 103]",0.507654823964135
wheaten_terrier_6,35,"[38.08, 83.592, 142.912, 84.672]","[68, 77, 95, 82]",0.5628840110170105
yorkshire_terrier_35,36,"[7.6160000000000005, 37.0, 194.88, 147.84]","[33, 51, 158, 110]",0.6032405778403315
newfoundland_51,12,"[54.656, 51.784, 95.872, 129.024]","[49, 45, 120, 122]",0.691939760798976
great_pyrenees_36,15,"[130.368, 114.464, 93.632, 56.896]","[0, 42, 127, 103]",0.0
Bengal_36,5,"[56.896, 94.304, 90.496, 48.832]","[55, 86, 98, 74]",0.6093630270270269
shiba_inu_65,31,"[77.28, 136.192, 30.912, 66.752]","[56, 114, 88, 76]",0.23466190464977088
Ragdoll_203,26,"[43.73101952277657, 40.03470715835141, 118.07375271149674, 152.08676789587852]","[65, 37, 118, 95]",0.439317915025787
British_Shorthair_270,9,"[0.0, 75.78666666666666, 223.25333333333333, 108.26666666666667]","[43, 78, 181, 92]",0.6841414536719657
saint_bernard_69,28,"[74.368, 53.984, 143.808, 98.56]","[125, 33, 99, 87]",0.3697554186614028
pug_2,25,"[46.512, 4.48, 115.136, 190.848]","[60, 61, 102, 93]",0.4295725356400612
saint_bernard_7,28,"[71.232, 51.784, 103.936, 133.952]","[49, 40, 104, 88]",0.37002018535454334
beagle_94,4,"[82.88, 80.00800000000001, 56.448, 98.56]","[83, 61, 80, 91]",0.46142513724042256
basset_hound_28,3,"[2.688, 40.24, 112.0, 41.216]","[24, 75, 108, 82]",0.04543298604859023
keeshond_26,18,"[102.368, 119.616, 93.184, 96.768]","[98, 118, 103, 84]",0.7682741302915859
english_setter_199,13,"[22.400000000000002, 28.024, 201.15200000000002, 185.024]","[47, 33, 121, 132]",0.4291477904977465
japanese_chin_94,17,"[83.776, 54.432, 139.328, 138.43200000000002]","[68, 41, 105, 91]",0.3157137457268632
leonberger_71,19,"[1.0, 8.064, 203.84, 202.048]","[68, 19, 130, 101]",0.3188017961381575
newfoundland_199,22,"[57.792, 37.0, 70.336, 148.736]","[35, 63, 121, 102]",0.4590293365273061
american_bulldog_77,1,"[64.96000000000001, 70.152, 159.04, 115.584]","[57, 65, 141, 104]",0.6609825504447248
wheaten_terrier_84,35,"[39.872, 28.0, 184.12800000000001, 168.0]","[39, 50, 130, 94]",0.3913540957880634
Russian_Blue_55,27,"[55.104, 50.44, 150.528, 120.96000000000001]","[61, 53, 107, 99]",0.5817814942197117
Russian_Blue_35,27,"[32.256, 65.224, 191.744, 105.28]","[35, 74, 154, 95]",0.7247307136465644
basset_hound_5,3,"[21.952, 40.992000000000004, 108.864, 146.048]","[51, 97, 90, 102]",0.4016508322610087
miniature_pinscher_51,21,"[82.432, 48.2, 78.4, 135.744]","[73, 63, 93, 101]",0.6534988863845504
yorkshire_terrier_71,30,"[87.36, 78.624, 70.784, 82.432]","[69, 66, 97, 92]",0.6146998465929608
japanese_chin_78,17,"[63.168, 48.16, 144.704, 147.392]","[69, 54, 122, 120]",0.6864147834785809
British_Shorthair_241,11,"[6.720000000000001, 57.86666666666667, 193.38666666666668, 73.17333333333333]","[0, 64, 170, 79]",0.6580492513242712
havanese_58,16,"[31.408, 49.28, 162.17600000000002, 174.272]","[40, 63, 150, 96]",0.5095048145804644
havanese_200,16,"[35.84, 37.448, 170.24, 148.288]","[88, 58, 120, 120]",0.5562170088448052
Maine_Coon_76,20,"[47.752, 20.608, 137.088, 203.392]","[63, 38, 121, 120]",0.5207548327701125
beagle_200,4,"[8.96, 61.192, 185.024, 123.2]","[0, 74, 150, 95]",0.5666375349418303
newfoundland_200,22,"[65.408, 69.70400000000001, 97.664, 102.592]","[79, 59, 100, 98]",0.588054212680763
Birman_52,6,"[79.744, 82.656, 109.76, 101.248]","[63, 75, 99, 86]",0.4888418942380138
Russian_Blue_73,27,"[16.576, 66.568, 139.776, 110.208]","[76, 63, 100, 93]",0.4101997211097671
staffordshire_bull_terrier_97,1,"[70.6, 27.776, 98.56, 163.968]","[63, 20, 116, 113]",0.5487873032034258
basset_hound_81,3,"[31.448, 13.44, 159.936, 210.56]","[50, 26, 133, 136]",0.5371164423216095
beagle_198,14,"[38.792, 2.688, 141.12, 208.32]","[53, 0, 109, 118]",0.42332562947864694
Birman_34,6,"[59.136, 42.824, 164.864, 142.912]","[66, 61, 113, 101]",0.4844012861017891
american_pit_bull_terrier_43,34,"[55.775999999999996, 22.400000000000002, 140.224, 198.016]","[55, 18, 112, 135]",0.5121817623086279
scottish_terrier_72,30,"[41.480000000000004, 16.128, 113.792, 160.832]","[69, 36, 106, 102]",0.4331936205982293
newfoundland_37,22,"[29.568, 46.816, 194.43200000000002, 149.184]","[41, 56, 142, 113]",0.5531931539481737
Egyptian_Mau_219,11,"[115.5, 32.5, 88.5, 121.5]","[58, 49, 122, 90]",0.36445825681593447
chihuahua_64,10,"[67.31175059952038, 20.412470023980816, 78.96402877697841, 149.8705035971223]","[60, 23, 100, 101]",0.5713417963113284
Bengal_82,5,"[25.536, 7.168, 158.592, 213.696]","[61, 38, 97, 125]",0.35777012953584225
english_setter_26,13,"[69.256, 16.576, 114.24000000000001, 207.424]","[64, 25, 93, 138]",0.4958212596828665
samoyed_88,29,"[70.336, 69.152, 100.8, 119.168]","[85, 57, 97, 97]",0.5178657790702255
miniature_pinscher_8,21,"[0.0, 28.0, 153.216, 166.656]","[44, 53, 117, 122]",0.5031092398963846
Bengal_74,5,"[43.904, 28.72, 173.824, 170.68800000000002]","[57, 95, 105, 91]",0.3220460391468463
shiba_inu_30,31,"[64.06400000000001, 61.192, 96.768, 124.096]","[65, 60, 115, 89]",0.6085035416393889
newfoundland_69,22,"[14.48, 0.448, 193.088, 223.552]","[62, 0, 135, 152]",0.473318544458298
english_setter_86,13,"[7.168, 44.472, 151.872, 141.568]","[38, 33, 186, 93]",0.34110357923019496
wheaten_terrier_61,35,"[27.776, 36.984, 116.48, 155.45600000000002]","[49, 42, 111, 89]",0.43456358346156027
german_shorthaired_29,14,"[31.648, 35.392, 158.592, 170.68800000000002]","[98, 34, 102, 136]",0.43526801770090157
beagle_40,4,"[0.448, 28.448, 213.248, 167.552]","[62, 66, 138, 95]",0.36691723218126066
leonberger_65,19,"[31.808, 56.672, 173.824, 116.928]","[42, 55, 123, 96]",0.5651258612403051
Siamese_59,32,"[0.0, 60.296, 220.416, 124.096]","[101, 57, 106, 89]",0.3279396674690652
Ragdoll_57,26,"[40.136, 51.072, 146.048, 169.792]","[80, 69, 98, 106]",0.41890843275005263
german_shorthaired_25,14,"[32.928, 3.584, 157.248, 219.52]","[48, 17, 147, 158]",0.6367062782986387
japanese_chin_3,17,"[44.60813704496788, 37.593147751606, 141.01927194860815, 149.65310492505353]","[75, 40, 111, 92]",0.48148363726877
Bombay_86,7,"[39.00497512437811, 35.6865671641791, 133.17412935323384, 130.38805970149255]","[65, 46, 118, 104]",0.6028563588316445
saint_bernard_81,28,"[56.712, 42.112, 111.104, 181.44]","[47, 36, 111, 96]",0.41936985452462355
Persian_97,23,"[46.096000000000004, 12.096, 137.984, 199.36]","[49, 22, 107, 115]",0.4473164427652719
german_shorthaired_77,14,"[11.48, 20.608, 200.256, 203.392]","[35, 40, 150, 184]",0.677625402229011
newfoundland_79,22,"[37.448, 22.400000000000002, 115.584, 201.6]","[37, 29, 134, 160]",0.7045577788094302
leonberger_7,19,"[52.416000000000004, 75.52799999999999, 94.528, 97.21600000000001]","[65, 59, 97, 94]",0.5308322644162264
great_pyrenees_45,15,"[54.208, 74.632, 169.344, 111.104]","[39, 64, 128, 102]",0.4778797162559601
japanese_chin_48,17,"[46.592, 61.448, 145.15200000000002, 100.352]","[68, 53, 135, 87]",0.5858818130603245
american_pit_bull_terrier_27,1,"[0.0, 41.856, 129.472, 149.184]","[18, 38, 106, 110]",0.5704384783134606
pug_39,25,"[80.00800000000001, 89.152, 77.952, 114.688]","[87, 71, 97, 89]",0.40072216458954996
Bengal_9,5,"[94.976, 72.84, 129.024, 113.34400000000001]","[86, 84, 107, 81]",0.5172213699396194
staffordshire_bull_terrier_29,29,"[132.76, 85.568, 47.936, 78.4]","[100, 51, 91, 84]",0.2623352872987882
samoyed_64,29,"[37.896, 8.512, 132.608, 211.008]","[68, 0, 97, 100]",0.3080616529695871
Siamese_83,32,"[27.328, 69.664, 169.344, 118.272]","[25, 82, 121, 87]",0.510324119365199
shiba_inu_59,31,"[17.92, 57.608000000000004, 146.94400000000002, 128.576]","[55, 63, 114, 101]",0.5746022800385241
saint_bernard_51,28,"[0.0, 39.2, 210.56, 156.352]","[46, 43, 131, 110]",0.437708185069431
