index,pred_class,true_bbox,cam_bboxes,vggnet_adv_iou
basset_hound_28,3,"[2.688, 40.24, 112.0, 41.216]","[32, 81, 69, 61]",0.003578004686976924
keeshond_26,19,"[102.368, 119.616, 93.184, 96.768]","[102, 151, 86, 42]",0.398169965605019
english_setter_199,13,"[22.400000000000002, 28.024, 201.15200000000002, 185.024]","[60, 33, 69, 71]",0.13163004167596168
japanese_chin_94,17,"[83.776, 54.432, 139.328, 138.43200000000002]","[73, 65, 60, 60]",0.14816082927607513
leonberger_71,19,"[1.0, 8.064, 203.84, 202.048]","[93, 33, 102, 79]",0.1956515516588936
newfoundland_199,22,"[57.792, 37.0, 70.336, 148.736]","[66, 95, 55, 64]",0.33647197655825434
american_bulldog_77,1,"[64.96000000000001, 70.152, 159.04, 115.584]","[74, 71, 94, 63]",0.32215458448364603
wheaten_terrier_84,30,"[39.872, 28.0, 184.12800000000001, 168.0]","[152, 129, 42, 59]",0.08010731664928745
Russian_Blue_55,27,"[55.104, 50.44, 150.528, 120.96000000000001]","[69, 58, 61, 74]",0.24791481779550442
Russian_Blue_35,27,"[32.256, 65.224, 191.744, 105.28]","[52, 122, 82, 45]",0.18279264069417786
basset_hound_5,28,"[21.952, 40.992000000000004, 108.864, 146.048]","[38, 60, 62, 48]",0.1871772339928928
miniature_pinscher_51,21,"[82.432, 48.2, 78.4, 135.744]","[94, 68, 63, 63]",0.37294466053748226
yorkshire_terrier_71,36,"[87.36, 78.624, 70.784, 82.432]","[69, 67, 81, 85]",0.5657929991136849
japanese_chin_78,17,"[63.168, 48.16, 144.704, 147.392]","[66, 64, 64, 59]",0.17704250153108755
British_Shorthair_241,7,"[6.720000000000001, 57.86666666666667, 193.38666666666668, 73.17333333333333]","[107, 95, 83, 36]",0.2111549302173
havanese_58,29,"[31.408, 49.28, 162.17600000000002, 174.272]","[103, 62, 58, 33]",0.06772168160465339
havanese_200,16,"[35.84, 37.448, 170.24, 148.288]","[103, 122, 77, 60]",0.18300980453399357
Maine_Coon_76,20,"[47.752, 20.608, 137.088, 203.392]","[65, 65, 78, 80]",0.22379546532269295
beagle_200,4,"[8.96, 61.192, 185.024, 123.2]","[0, 68, 127, 93]",0.46460174294511897
newfoundland_200,22,"[65.408, 69.70400000000001, 97.664, 102.592]","[86, 122, 69, 39]",0.26857506766678463
Birman_52,32,"[79.744, 82.656, 109.76, 101.248]","[71, 82, 73, 70]",0.37865960998047815
Russian_Blue_73,27,"[16.576, 66.568, 139.776, 110.208]","[94, 61, 66, 74]",0.2663206146008937
staffordshire_bull_terrier_97,2,"[70.6, 27.776, 98.56, 163.968]","[101, 32, 76, 57]",0.2339367479427786
basset_hound_81,3,"[31.448, 13.44, 159.936, 210.56]","[79, 31, 105, 87]",0.27126043236443514
beagle_198,14,"[38.792, 2.688, 141.12, 208.32]","[93, 49, 49, 74]",0.12334122717187233
Birman_34,32,"[59.136, 42.824, 164.864, 142.912]","[59, 60, 65, 96]",0.26414344591957234
american_pit_bull_terrier_43,2,"[55.775999999999996, 22.400000000000002, 140.224, 198.016]","[89, 28, 58, 42]",0.0877313170291464
scottish_terrier_72,30,"[41.480000000000004, 16.128, 113.792, 160.832]","[89, 56, 62, 51]",0.17277371531925997
newfoundland_37,22,"[29.568, 46.816, 194.43200000000002, 149.184]","[65, 68, 123, 94]",0.3986052128847553
Egyptian_Mau_219,11,"[115.5, 32.5, 88.5, 121.5]","[99, 34, 102, 67]",0.48308139902599456
chihuahua_64,10,"[67.31175059952038, 20.412470023980816, 78.96402877697841, 149.8705035971223]","[73, 30, 72, 57]",0.3467862642917602
Bengal_82,5,"[25.536, 7.168, 158.592, 213.696]","[87, 65, 62, 66]",0.12074188619057044
english_setter_26,13,"[69.256, 16.576, 114.24000000000001, 207.424]","[75, 169, 67, 55]",0.1555107059022313
samoyed_88,29,"[70.336, 69.152, 100.8, 119.168]","[98, 74, 66, 55]",0.3021944210014833
miniature_pinscher_8,21,"[0.0, 28.0, 153.216, 166.656]","[54, 87, 82, 75]",0.24085188068577743
Bengal_74,5,"[43.904, 28.72, 173.824, 170.68800000000002]","[54, 103, 75, 84]",0.21233804778912943
shiba_inu_30,31,"[64.06400000000001, 61.192, 96.768, 124.096]","[95, 75, 67, 65]",0.3540982774640924
newfoundland_69,22,"[14.48, 0.448, 193.088, 223.552]","[93, 58, 61, 52]",0.07348510767450903
english_setter_86,13,"[7.168, 44.472, 151.872, 141.568]","[153, 32, 71, 45]",0.008019558167938817
wheaten_terrier_61,35,"[27.776, 36.984, 116.48, 155.45600000000002]","[91, 35, 64, 57]",0.1556356650212269
german_shorthaired_29,14,"[31.648, 35.392, 158.592, 170.68800000000002]","[98, 46, 48, 49]",0.08688664976200007
beagle_40,4,"[0.448, 28.448, 213.248, 167.552]","[86, 67, 138, 85]",0.2965133918688888
leonberger_65,19,"[31.808, 56.672, 173.824, 116.928]","[63, 67, 94, 92]",0.4254881016869361
Siamese_59,32,"[0.0, 60.296, 220.416, 124.096]","[135, 73, 71, 63]",0.16353021146492408
Ragdoll_57,26,"[40.136, 51.072, 146.048, 169.792]","[117, 87, 58, 78]",0.1824356709435154
german_shorthaired_25,14,"[32.928, 3.584, 157.248, 219.52]","[55, 77, 129, 53]",0.1980643693243912
japanese_chin_3,17,"[44.60813704496788, 37.593147751606, 141.01927194860815, 149.65310492505353]","[92, 59, 69, 61]",0.19944112983418202
Bombay_86,7,"[39.00497512437811, 35.6865671641791, 133.17412935323384, 130.38805970149255]","[100, 79, 66, 57]",0.21665120173833932
saint_bernard_81,28,"[56.712, 42.112, 111.104, 181.44]","[65, 46, 57, 51]",0.14420565773352353
Persian_97,23,"[46.096000000000004, 12.096, 137.984, 199.36]","[63, 42, 62, 54]",0.12170787894174158
german_shorthaired_77,14,"[11.48, 20.608, 200.256, 203.392]","[84, 133, 38, 45]",0.041983312964188724
newfoundland_79,22,"[37.448, 22.400000000000002, 115.584, 201.6]","[63, 70, 65, 62]",0.17294849949023536
leonberger_7,19,"[52.416000000000004, 75.52799999999999, 94.528, 97.21600000000001]","[73, 94, 68, 59]",0.43657886473435326
great_pyrenees_45,15,"[54.208, 74.632, 169.344, 111.104]","[57, 69, 74, 65]",0.22843862574932816
japanese_chin_48,17,"[46.592, 61.448, 145.15200000000002, 100.352]","[129, 63, 61, 60]",0.2512650180359842
american_pit_bull_terrier_27,15,"[0.0, 41.856, 129.472, 149.184]","[50, 68, 73, 66]",0.24944148963241894
pug_39,25,"[80.00800000000001, 89.152, 77.952, 114.688]","[100, 94, 62, 60]",0.3787179596765162
Bengal_9,0,"[94.976, 72.84, 129.024, 113.34400000000001]","[85, 79, 64, 70]",0.24680702683032502
staffordshire_bull_terrier_29,29,"[132.76, 85.568, 47.936, 78.4]","[128, 76, 54, 52]",0.44879691645129827
samoyed_64,29,"[37.896, 8.512, 132.608, 211.008]","[88, 31, 64, 51]",0.11664912995668227
Siamese_83,32,"[27.328, 69.664, 169.344, 118.272]","[26, 88, 66, 70]",0.2249839449853806
shiba_inu_59,31,"[17.92, 57.608000000000004, 146.94400000000002, 128.576]","[85, 78, 66, 65]",0.22706255674594983
saint_bernard_51,28,"[0.0, 39.2, 210.56, 156.352]","[97, 61, 57, 60]",0.10388355259801901
havanese_3,16,"[37.448, 46.144, 141.568, 168.89600000000002]","[87, 62, 65, 63]",0.17126532588701124
Persian_263,23,"[27.34328358208955, 0.0, 170.50746268656718, 221.99402985074627]","[71, 53, 67, 48]",0.08496329631250091
basset_hound_40,3,"[40.768, 37.896, 163.968, 146.496]","[41, 98, 62, 60]",0.15486671055849022
chihuahua_87,10,"[68.096, 38.896, 101.696, 142.912]","[75, 56, 104, 60]",0.3770050278536792
saint_bernard_65,28,"[62.72, 32.480000000000004, 76.608, 153.216]","[72, 31, 55, 58]",0.263017813795309
Siamese_54,32,"[24.192, 17.200000000000003, 199.808, 199.808]","[43, 37, 119, 106]",0.31595634499702674
american_pit_bull_terrier_47,2,"[44.128, 0.0, 136.192, 223.104]","[94, 58, 74, 74]",0.18022062235246034
Bengal_43,5,"[0.896, 56.192, 223.104, 107.52]","[187, 90, 37, 36]",0.055527434995082364
boxer_51,8,"[30.016000000000002, 61.192, 135.296, 124.544]","[65, 62, 94, 71]",0.3960759161625964
chihuahua_27,10,"[49.504000000000005, 0.896, 139.776, 206.528]","[77, 30, 100, 62]",0.21477322678612573
Bombay_7,7,"[25.088, 51.784, 101.696, 123.2]","[63, 61, 64, 73]",0.3711708018688219
german_shorthaired_38,14,"[79.112, 56.448, 106.624, 167.104]","[78, 54, 119, 141]",0.7452314825308997
japanese_chin_89,13,"[34.496, 45.472, 163.52, 105.28]","[23, 40, 63, 55]",0.1407038664527894
Egyptian_Mau_63,5,"[0.0, 72.352, 219.072, 111.552]","[136, 79, 62, 49]",0.12431500028744835
newfoundland_2,22,"[27.328, 38.344, 142.016, 142.016]","[42, 78, 117, 86]",0.498895699773008
Siamese_69,32,"[42.56, 42.784, 98.11200000000001, 142.464]","[72, 45, 74, 84]",0.3998929643435607
Persian_79,26,"[38.344, 60.032000000000004, 108.864, 137.088]","[102, 121, 33, 27]",0.059702700524654304
shiba_inu_74,10,"[2.688, 28.448, 176.96, 166.208]","[70, 48, 97, 66]",0.2176650177454721
american_bulldog_34,1,"[60.744, 17.024, 93.184, 199.36]","[76, 0, 63, 69]",0.16664337332037113
British_Shorthair_98,9,"[37.928, 1.344, 153.66400000000002, 222.656]","[62, 43, 77, 64]",0.14403371499299839
basset_hound_64,2,"[25.136, 1.344, 155.45600000000002, 173.824]","[95, 26, 53, 60]",0.1176819596268942
basset_hound_92,3,"[54.576, 32.704, 105.72800000000001, 162.17600000000002]","[61, 59, 41, 50]",0.11955761958191835
Bombay_58,7,"[32.704, 80.864, 190.848, 114.688]","[70, 97, 61, 73]",0.20344503837103722
pomeranian_200,29,"[85.568, 92.06400000000001, 95.872, 73.024]","[75, 95, 64, 54]",0.3810709726317956
Birman_192,6,"[77.504, 64.776, 66.752, 119.168]","[74, 86, 58, 45]",0.3022934445677487
Egyptian_Mau_75,11,"[27.776, 47.088, 182.336, 114.24000000000001]","[97, 59, 93, 68]",0.30359963395677675
scottish_terrier_192,30,"[13.44, 41.032, 165.312, 120.96000000000001]","[73, 73, 93, 78]",0.3627700233209814
american_bulldog_30,1,"[42.824, 47.04, 136.64000000000001, 170.24]","[82, 48, 71, 76]",0.2319703496152559
leonberger_45,19,"[16.576, 37.896, 140.672, 148.288]","[38, 55, 111, 130]",0.6917555644123448
Birman_58,6,"[44.576, 2.24, 150.976, 213.696]","[63, 51, 72, 72]",0.16067957892523785
leonberger_46,19,"[97.664, 89.864, 76.608, 71.232]","[91, 101, 66, 60]",0.6078697437994172
British_Shorthair_29,9,"[5.376, 59.848, 138.88, 125.888]","[70, 72, 66, 64]",0.2416016343398799
Maine_Coon_36,20,"[66.304, 93.44800000000001, 84.224, 65.408]","[65, 103, 59, 54]",0.558414496968461
samoyed_62,29,"[19.712, 34.272, 203.84, 160.832]","[30, 49, 61, 47]",0.08745120936280479
Siamese_250,32,"[30.526315789473685, 42.94736842105263, 130.52631578947367, 120.42105263157895]","[113, 43, 55, 61]",0.18159011454502885
shiba_inu_25,31,"[67.2, 67.464, 90.048, 111.104]","[59, 63, 47, 39]",0.12764674986700167
basset_hound_192,8,"[0.0, 51.2, 224.0, 124.544]","[159, 55, 38, 43]",0.058570809168991336
Russian_Blue_236,27,"[58.24, 39.413333333333334, 132.90666666666667, 153.06666666666666]","[87, 45, 100, 108]",0.5308800006711372
american_pit_bull_terrier_33,1,"[56.448, 55.775999999999996, 115.136, 139.776]","[89, 48, 63, 65]",0.21739625521248523
american_bulldog_65,28,"[66.752, 80.904, 90.048, 104.384]","[88, 70, 67, 55]",0.2916477420157727
Siamese_257,26,"[0.0, 4.0, 224.0, 212.05333333333334]","[48, 0, 93, 72]",0.1321024199002004
english_cocker_spaniel_45,12,"[77.32, 42.56, 82.432, 158.144]","[106, 60, 51, 45]",0.17604923144972362
chihuahua_67,10,"[92.288, 61.64, 109.76, 115.584]","[116, 65, 78, 67]",0.41193395072789435
staffordshire_bull_terrier_45,12,"[38.528, 54.024, 79.744, 117.824]","[73, 35, 52, 56]",0.15742074196447814
Bengal_96,11,"[40.32, 41.44, 175.616, 154.112]","[83, 82, 69, 79]",0.2014075026386474
american_bulldog_74,1,"[38.448, 54.656, 132.16, 169.344]","[64, 55, 80, 100]",0.3574539850914808
boxer_29,8,"[0.0, 46.824, 199.36, 137.088]","[101, 47, 91, 102]",0.3396284777956126
Bombay_78,7,"[3.584, 66.976, 174.72, 115.584]","[94, 97, 77, 66]",0.2516484847516824
chihuahua_38,10,"[37.184, 5.376, 185.472, 218.624]","[35, 28, 85, 134]",0.27171876655726496
samoyed_75,29,"[37.896, 33.152, 147.84, 190.848]","[59, 64, 99, 77]",0.27017574195171024
Ragdoll_42,26,"[0.448, 38.448, 199.36, 147.84]","[92, 89, 78, 55]",0.1455550619124054
shiba_inu_52,31,"[44.800000000000004, 28.0, 102.592, 167.552]","[71, 34, 74, 65]",0.2798220692604156
wheaten_terrier_90,35,"[60.032000000000004, 29.240000000000002, 102.144, 133.504]","[71, 17, 69, 53]",0.19421328631877455
pug_68,25,"[96.768, 78.664, 58.24, 76.16]","[95, 67, 51, 60]",0.46515511380456714
saint_bernard_43,28,"[14.784, 41.888, 149.632, 154.112]","[128, 64, 40, 40]",0.06277688024368991
wheaten_terrier_1,35,"[49.728, 28.896, 174.272, 166.208]","[72, 29, 78, 43]",0.11579332352748609
german_shorthaired_39,14,"[45.696, 69.144, 111.552, 103.04]","[85, 64, 81, 62]",0.33103952028508477
basset_hound_1,3,"[46.592, 47.304, 158.144, 120.06400000000001]","[61, 91, 82, 64]",0.27639380135801306
yorkshire_terrier_76,36,"[39.879999999999995, 0.448, 145.6, 168.0]","[46, 99, 83, 67]",0.2273433411826269
Ragdoll_92,26,"[0.448, 28.0, 223.552, 163.52]","[110, 95, 81, 66]",0.146244491359011
saint_bernard_98,28,"[45.248, 67.912, 77.056, 71.68]","[68, 74, 57, 65]",0.6194067452976215
wheaten_terrier_52,15,"[58.856, 86.912, 112.0, 70.336]","[94, 69, 65, 64]",0.3313148811888459
Maine_Coon_48,26,"[65.408, 38.480000000000004, 156.352, 151.424]","[96, 63, 68, 76]",0.21828522952220172
newfoundland_59,22,"[56.712, 72.57600000000001, 106.624, 151.424]","[70, 89, 61, 55]",0.20779870617942867
american_pit_bull_terrier_55,2,"[47.752, 8.064, 131.712, 211.008]","[102, 35, 78, 64]",0.17816398107572112
British_Shorthair_44,9,"[21.344, 15.68, 142.464, 208.32]","[101, 106, 48, 27]",0.043668562982100936
american_pit_bull_terrier_91,34,"[77.056, 72.84, 82.432, 113.34400000000001]","[90, 64, 63, 31]",0.14101686269801805
saint_bernard_32,28,"[56.896, 52.232, 166.656, 133.952]","[72, 83, 63, 71]",0.20036817473375151
Maine_Coon_81,20,"[46.408, 6.272, 140.224, 217.728]","[65, 75, 85, 87]",0.24221528371436138
shiba_inu_32,31,"[62.048, 3.584, 125.888, 202.496]","[62, 27, 61, 57]",0.13627475936619352
saint_bernard_79,28,"[59.36, 57.792, 132.608, 166.208]","[93, 70, 67, 82]",0.24926827393465584
wheaten_terrier_96,19,"[56.896, 67.464, 107.52, 116.48]","[42, 96, 71, 70]",0.28948046244225245
beagle_75,4,"[0.0, 44.168, 224.0, 125.44]","[37, 58, 145, 79]",0.4076721369351312
beagle_32,4,"[1.344, 37.0, 159.488, 147.392]","[130, 41, 38, 68]",0.0873767043991918
Sphynx_222,33,"[6.333333333333334, 7.777777777777778, 194.44444444444446, 216.22222222222223]","[143, 170, 33, 7]",0.005494347379239465
japanese_chin_54,17,"[75.712, 78.624, 89.60000000000001, 101.696]","[95, 96, 63, 60]",0.41483932504719945
wheaten_terrier_99,35,"[34.272, 27.328, 125.44, 161.28]","[36, 22, 62, 62]",0.17088725599596352
Maine_Coon_262,20,"[0.0, 10.96, 224.0, 197.12]","[62, 70, 80, 79]",0.14313253710575138
British_Shorthair_51,9,"[44.616, 4.48, 141.12, 219.52]","[60, 70, 85, 75]",0.20578680634061203
leonberger_9,19,"[24.64, 53.088, 168.448, 129.024]","[105, 66, 80, 84]",0.30919532041540015
Siamese_70,32,"[58.912, 20.16, 85.568, 189.504]","[69, 31, 72, 74]",0.32857495231578204
japanese_chin_76,17,"[4.48, 9.824, 215.488, 205.632]","[60, 56, 69, 55]",0.08564420657382843
english_setter_51,12,"[61.376000000000005, 85.384, 106.624, 100.8]","[103, 97, 55, 62]",0.3172772085024486
staffordshire_bull_terrier_71,2,"[29.792, 4.928, 159.936, 171.584]","[36, 0, 99, 73]",0.24128350253788958
keeshond_194,18,"[32.672, 3.584, 156.352, 219.96800000000002]","[42, 32, 136, 82]",0.32425733848415383
english_cocker_spaniel_91,12,"[0.0, 57.16, 152.32, 115.584]","[64, 74, 72, 61]",0.24946388439096567
pomeranian_77,24,"[87.36, 72.392, 74.816, 98.11200000000001]","[93, 88, 60, 53]",0.43322200301661146
Birman_75,32,"[42.112, 17.136, 181.888, 192.192]","[36, 0, 120, 111]",0.2844031032422824
beagle_88,12,"[71.232, 92.55199999999999, 69.888, 56.896]","[65, 78, 38, 58]",0.28754786025349305
Birman_31,6,"[49.879999999999995, 23.296, 142.464, 196.672]","[38, 43, 75, 61]",0.1339551126145093
British_Shorthair_43,9,"[54.472, 15.68, 123.2, 158.144]","[110, 26, 69, 57]",0.1972133924304493
beagle_24,28,"[37.632, 78.736, 106.176, 75.264]","[32, 67, 53, 56]",0.23657988954027864
Maine_Coon_75,20,"[33.376, 25.088, 157.696, 194.43200000000002]","[50, 100, 130, 90]",0.3815904004498217
american_bulldog_39,1,"[0.0, 31.584, 163.968, 163.968]","[90, 45, 65, 56]",0.13538893901195703
Maine_Coon_67,20,"[65.856, 13.44, 96.32000000000001, 164.416]","[71, 63, 64, 35]",0.14144495641232221
Egyptian_Mau_29,5,"[19.04, 52.946666666666665, 170.61333333333334, 118.72]","[70, 76, 57, 50]",0.14070450545108015
Birman_95,6,"[48.647999999999996, 66.304, 99.456, 87.808]","[69, 83, 70, 63]",0.5049792298676227
leonberger_196,19,"[39.2, 71.68, 136.64000000000001, 124.992]","[111, 87, 65, 60]",0.22766178621218436
english_cocker_spaniel_38,12,"[74.632, 25.088, 64.512, 127.232]","[79, 28, 67, 64]",0.44516205130294284
german_shorthaired_49,14,"[37.896, 8.512, 126.784, 176.512]","[73, 61, 88, 59]",0.23200428087864444
Bengal_72,5,"[70.112, 54.208, 70.336, 128.12800000000001]","[75, 89, 61, 60]",0.4061246703705757
shiba_inu_90,31,"[41.928, 21.952, 142.464, 202.048]","[81, 60, 99, 69]",0.23731467535242357
american_pit_bull_terrier_19,2,"[65.672, 26.88, 93.184, 197.12]","[84, 33, 70, 67]",0.25532938740946554
British_Shorthair_45,9,"[34.944, 43.272, 160.832, 142.464]","[81, 77, 82, 56]",0.20041225877011867
scottish_terrier_19,10,"[62.72, 65.224, 60.032000000000004, 75.264]","[62, 45, 63, 48]",0.2838307586625947
havanese_71,16,"[10.304, 43.96, 179.648, 141.12]","[103, 68, 64, 77]",0.19438365537403654
basset_hound_24,3,"[47.488, 48.647999999999996, 107.52, 133.056]","[75, 83, 72, 58]",0.2919017985982271
miniature_pinscher_60,21,"[74.816, 37.896, 106.624, 147.84]","[107, 49, 71, 133]",0.5990499893139075
basset_hound_22,3,"[22.400000000000002, 9.408, 201.6, 214.592]","[40, 95, 131, 73]",0.22104978691198124
leonberger_74,19,"[37.376, 0.0, 154.56, 223.104]","[48, 165, 40, 20]",0.02319986838807463
yorkshire_terrier_27,36,"[42.616, 12.992, 122.304, 196.22400000000002]","[72, 60, 79, 76]",0.250177298201131
shiba_inu_46,31,"[51.848, 2.688, 109.312, 218.624]","[82, 19, 68, 62]",0.1764147631136572
yorkshire_terrier_95,12,"[45.248, 67.12, 113.34400000000001, 103.04]","[67, 71, 70, 71]",0.42555138033044465
Ragdoll_72,26,"[57.792, 54.879999999999995, 152.32, 125.44]","[62, 78, 66, 81]",0.2797924415301835
Maine_Coon_89,20,"[27.848, 2.24, 168.89600000000002, 219.52]","[102, 64, 83, 65]",0.14551172553820962
english_cocker_spaniel_30,13,"[9.856, 40.096000000000004, 214.144, 142.016]","[84, 68, 95, 59]",0.18430301085595335
saint_bernard_77,28,"[15.824, 12.544, 198.016, 211.45600000000002]","[75, 27, 56, 65]",0.08693228350662299
British_Shorthair_79,20,"[0.0, 41.032, 223.552, 118.272]","[143, 141, 34, 5]",0.006429666111753501
american_bulldog_58,1,"[26.88, 61.64, 170.24, 107.52]","[93, 74, 60, 77]",0.2524010220864662
pug_38,25,"[88.52000000000001, 88.256, 79.296, 133.952]","[107, 92, 59, 57]",0.3166112807999454
scottish_terrier_6,30,"[44.272, 22.400000000000002, 123.2, 193.984]","[74, 30, 66, 74]",0.2043614790026865
Birman_20,6,"[7.168, 44.96, 155.008, 136.64000000000001]","[62, 74, 75, 63]",0.22308473132216972
miniature_pinscher_55,21,"[67.912, 47.488, 84.672, 174.272]","[96, 66, 62, 71]",0.26534562161373554
havanese_96,16,"[68.096, 31.584, 95.424, 163.968]","[72, 49, 66, 52]",0.21934642594049855
Sphynx_231,33,"[7.168, 54.712, 216.832, 124.7232]","[110, 89, 73, 67]",0.18085355176263831
British_Shorthair_85,11,"[0.448, 37.448, 163.968, 147.84]","[79, 72, 71, 61]",0.17866403190063904
havanese_69,13,"[56.263999999999996, 20.16, 64.06400000000001, 123.648]","[48, 166, 67, 58]",0.0
Russian_Blue_50,27,"[108.864, 72.57600000000001, 80.64, 150.528]","[131, 76, 62, 81]",0.38149395250618534
yorkshire_terrier_5,30,"[34.496, 68.32, 146.048, 88.256]","[48, 73, 90, 85]",0.5778131491003078
german_shorthaired_98,14,"[62.088, 45.248, 94.528, 163.072]","[60, 49, 72, 85]",0.38111766307850437
german_shorthaired_19,14,"[33.6, 36.064, 164.864, 159.04]","[77, 66, 106, 72]",0.29107584169613954
boxer_50,8,"[84.03999999999999, 10.752, 77.056, 189.952]","[84, 0, 66, 65]",0.23312645380241648
Ragdoll_62,26,"[0.448, 40.24, 223.552, 140.224]","[74, 68, 132, 90]",0.37897933508014925
boxer_33,8,"[0.0, 58.952, 203.392, 126.784]","[66, 131, 113, 55]",0.2395802714631337
Bombay_26,32,"[0.448, 28.448, 163.52, 92.736]","[104, 70, 53, 57]",0.1753280170690506
beagle_9,4,"[49.024, 38.976, 142.464, 185.024]","[111, 48, 67, 75]",0.19063509995002614
Sphynx_65,33,"[51.072, 29.344, 119.168, 165.312]","[51, 52, 78, 61]",0.24124733330388673
Egyptian_Mau_82,11,"[50.992000000000004, 28.224, 122.75200000000001, 180.096]","[102, 32, 86, 69]",0.21438556670853498
staffordshire_bull_terrier_63,2,"[44.616, 14.784, 117.376, 180.992]","[114, 60, 56, 44]",0.09777746541725042
Birman_69,6,"[0.0, 1.344, 224.0, 222.208]","[24, 58, 127, 84]",0.2143262168778802
British_Shorthair_91,11,"[25.536, 47.304, 121.408, 135.744]","[55, 81, 71, 59]",0.2541806072927874
Birman_29,6,"[22.472, 29.12, 154.112, 168.448]","[96, 43, 62, 69]",0.1647928879655833
samoyed_60,29,"[40.096000000000004, 37.184, 142.464, 179.648]","[94, 62, 59, 50]",0.11526421459987563
wheaten_terrier_198,35,"[8.376000000000001, 0.448, 209.66400000000002, 223.552]","[140, 147, 57, 77]",0.093640377137058
