index,pred_class,true_bbox,cam_bboxes,vggnet_iou
chihuahua_78,10,"[50.888, 39.872, 124.096, 172.032]","[73, 47, 76, 63]",0.22427823016052087
Siamese_222,32,"[29.12, 55.626666666666665, 192.64000000000001, 127.68]","[45, 60, 80, 75]",0.24393937501561208
beagle_51,4,"[47.04, 39.24, 125.888, 134.848]","[100, 76, 76, 58]",0.24658059192892778
newfoundland_53,22,"[64.06400000000001, 44.168, 150.528, 141.568]","[106, 58, 81, 83]",0.3154864587321705
Russian_Blue_29,9,"[41.664, 37.0, 181.888, 148.288]","[64, 80, 77, 65]",0.18556412857100335
shiba_inu_9,31,"[107.968, 51.456, 85.12, 133.056]","[124, 37, 61, 63]",0.24257002968735045
pomeranian_68,24,"[37.448, 0.0, 147.84, 224.0]","[86, 50, 79, 61]",0.14551807939084724
saint_bernard_19,28,"[13.44, 41.888, 133.056, 77.056]","[18, 52, 75, 57]",0.41696076884770816
havanese_67,16,"[57.792, 31.584, 155.45600000000002, 163.968]","[111, 66, 86, 80]",0.269911786701736
chihuahua_2,1,"[42.112, 62.536, 181.888, 85.568]","[58, 131, 62, 28]",0.06530115840420364
samoyed_47,24,"[41.032, 39.424, 144.704, 184.576]","[71, 64, 82, 60]",0.18420836014528447
japanese_chin_19,17,"[47.488, 58.016000000000005, 172.928, 137.984]","[74, 66, 78, 65]",0.21247797082041886
samoyed_25,29,"[64.512, 56.263999999999996, 137.088, 120.06400000000001]","[94, 62, 67, 70]",0.28494470704948643
great_pyrenees_67,15,"[50.176, 50.888, 134.4, 135.296]","[44, 42, 81, 63]",0.21046346023460621
newfoundland_24,22,"[3.584, 35.688, 183.68, 148.288]","[101, 45, 90, 68]",0.21337261543929803
Bombay_4,7,"[55.20540540540541, 13.016216216216216, 139.84864864864866, 200.0864864864865]","[62, 39, 61, 59]",0.12861920308675956
boxer_48,8,"[33.824, 15.68, 125.44, 204.288]","[100, 19, 63, 57]",0.1307352871623172
Bengal_98,5,"[65.224, 55.104, 99.904, 155.45600000000002]","[71, 56, 105, 123]",0.6863760090004969
Abyssinian_80,0,"[70.0, 42.175, 114.8, 139.825]","[101, 58, 84, 76]",0.39638740258826904
german_shorthaired_48,34,"[93.648, 109.312, 43.456, 98.56]","[88, 99, 66, 34]",0.18724146568123604
german_shorthaired_70,14,"[0.0, 56.263999999999996, 196.22400000000002, 103.488]","[128, 106, 63, 53]",0.16442744205403206
english_setter_194,28,"[90.048, 113.12, 133.952, 82.432]","[142, 106, 52, 64]",0.25917592117902516
yorkshire_terrier_91,36,"[37.632, 0.896, 140.224, 221.312]","[85, 0, 80, 97]",0.2471736486463353
german_shorthaired_88,14,"[64.56, 20.608, 133.056, 203.392]","[89, 81, 76, 71]",0.19939010902273957
British_Shorthair_36,9,"[0.0, 49.992000000000004, 183.232, 118.272]","[94, 95, 69, 60]",0.1910368191230704
great_pyrenees_49,29,"[0.0, 49.064, 223.552, 114.688]","[159, 72, 65, 97]",0.2276155784223428
Persian_2,22,"[5.76, 42.88, 218.24, 136.96]","[30, 109, 124, 67]",0.2779510938827528
pomeranian_197,24,"[0.0, 3.0, 223.25333333333333, 217.28]","[39, 64, 138, 89]",0.2531928215378142
Bengal_33,5,"[42.112, 41.263999999999996, 180.992, 151.424]","[39, 62, 127, 78]",0.3494943803759079
german_shorthaired_67,14,"[72.57600000000001, 37.408, 82.432, 142.464]","[71, 70, 77, 62]",0.39491324799015926
great_pyrenees_57,15,"[29.568, 89.864, 121.408, 50.176]","[94, 68, 68, 61]",0.27838018015789434
Maine_Coon_49,26,"[125.888, 110.024, 54.656, 54.656]","[127, 121, 62, 54]",0.5852159944286286
american_bulldog_46,1,"[66.568, 27.328, 116.928, 149.632]","[96, 32, 73, 82]",0.3421320111945942
Abyssinian_87,0,"[0.56, 28.56, 221.20000000000002, 167.44000000000003]","[72, 117, 69, 57]",0.10618901893766267
beagle_21,4,"[23.744, 72.36, 141.568, 108.864]","[33, 91, 104, 71]",0.4791177976894773
Bengal_99,5,"[0.448, 35.44, 201.6, 165.76]","[45, 103, 142, 69]",0.2932021626218055
Abyssinian_32,0,"[54.60000000000001, 71.12, 119.00000000000001, 88.76]","[60, 68, 63, 63]",0.35063109954456717
Bengal_195,5,"[44.434782608695656, 51.73913043478261, 130.2608695652174, 129.6521739130435]","[94, 101, 80, 58]",0.2747414616761538
miniature_pinscher_61,21,"[29.344, 13.44, 163.968, 207.872]","[88, 46, 66, 61]",0.11811870491731175
miniature_pinscher_20,21,"[59.584, 64.776, 99.456, 111.552]","[101, 84, 60, 52]",0.26955721245872155
chihuahua_53,10,"[23.17241379310345, 14.908722109533468, 157.20892494929006, 191.28600405679512]","[78, 61, 76, 62]",0.1566913019163633
newfoundland_194,22,"[59.808, 21.056, 113.792, 200.256]","[77, 29, 79, 54]",0.18720764642854448
Abyssinian_70,33,"[37.0, 1.792, 148.288, 221.312]","[61, 0, 115, 115]",0.3942260907862494
boxer_191,8,"[65.768, 4.928, 95.872, 211.008]","[83, 31, 71, 64]",0.22461958174543106
Persian_88,23,"[0.0, 37.584, 223.552, 153.216]","[112, 91, 75, 62]",0.13575951356705535
staffordshire_bull_terrier_7,4,"[70.336, 54.472, 96.32000000000001, 66.304]","[80, 144, 1, 1]",0.0
newfoundland_78,22,"[0.0, 34.72, 180.096, 159.936]","[97, 71, 84, 68]",0.19575500180696925
great_pyrenees_99,15,"[0.448, 72.80000000000001, 177.40800000000002, 123.2]","[87, 60, 67, 58]",0.13332590422822205
staffordshire_bull_terrier_5,2,"[46.0, 21.056, 119.168, 202.94400000000002]","[102, 192, 25, 32]",0.03307913316200353
saint_bernard_23,28,"[2.24, 39.263999999999996, 212.8, 157.696]","[133, 52, 91, 49]",0.11824542469190467
havanese_40,16,"[16.128, 41.032, 184.12800000000001, 142.016]","[135, 39, 64, 58]",0.1363038480080389
Siamese_78,32,"[37.896, 4.48, 123.648, 219.52]","[75, 27, 80, 70]",0.2063131153082351
yorkshire_terrier_33,36,"[37.184, 71.49600000000001, 181.44, 69.44]","[40, 69, 92, 66]",0.4554094179906849
american_pit_bull_terrier_51,2,"[78.176, 30.912, 65.856, 142.912]","[79, 48, 70, 71]",0.4728708424973723
Russian_Blue_237,7,"[57.120000000000005, 32.85333333333333, 90.34666666666666, 156.05333333333334]","[90, 39, 62, 59]",0.23600495300108634
pomeranian_36,24,"[1.792, 51.232, 157.248, 125.44]","[32, 65, 88, 66]",0.29444584610400937
english_cocker_spaniel_59,13,"[41.664, 89.75999999999999, 85.12, 98.56]","[66, 138, 67, 54]",0.34179543332244106
Maine_Coon_69,5,"[8.96, 78.664, 101.696, 78.848]","[138, 163, 65, 18]",0.0
Bombay_91,7,"[39.424, 36.064, 184.576, 158.592]","[88, 94, 86, 77]",0.22622087109280112
boxer_68,8,"[59.584, 41.928, 135.296, 144.704]","[99, 59, 70, 59]",0.21095244258386522
american_bulldog_70,8,"[24.192, 29.792, 133.952, 157.248]","[54, 95, 92, 69]",0.3013717814541991
basset_hound_80,3,"[37.0, 78.848, 101.696, 83.776]","[73, 90, 75, 54]",0.3932104457112865
Persian_272,23,"[30.270270270270274, 37.513513513513516, 190.2702702702703, 152.21621621621622]","[40, 41, 68, 60]",0.14087317600723137
Ragdoll_208,26,"[10.224066390041495, 12.929460580912863, 213.7759336099585, 196.11618257261412]","[32, 72, 83, 59]",0.11680403914959502
Sphynx_95,33,"[28.448, 0.448, 134.848, 170.24]","[36, 34, 61, 71]",0.18866097021296713
Siamese_94,32,"[60.928000000000004, 35.616, 137.088, 159.936]","[70, 60, 79, 90]",0.32428281186424146
Maine_Coon_53,0,"[63.392, 20.608, 84.224, 191.744]","[58, 0, 95, 65]",0.20117063037209965
Abyssinian_204,0,"[35.21333333333333, 26.880000000000003, 141.86666666666667, 192.64000000000001]","[96, 61, 64, 62]",0.14519271600929232
shiba_inu_53,31,"[85.12, 60.744, 138.88, 113.792]","[77, 65, 72, 62]",0.24287673116207315
Bombay_24,7,"[25.200000000000003, 50.800000000000004, 181.60000000000002, 167.20000000000002]","[147, 75, 59, 54]",0.10492854583394809
leonberger_59,19,"[102.144, 28.0, 89.60000000000001, 130.816]","[107, 64, 81, 69]",0.47683182594527534
shiba_inu_204,4,"[50.176, 58.056, 67.2, 115.136]","[73, 81, 54, 44]",0.23926490067783296
chihuahua_59,10,"[24.192, 37.0, 124.544, 148.736]","[37, 87, 92, 72]",0.35758674840309707
chihuahua_31,10,"[95.24000000000001, 46.144, 64.06400000000001, 159.04]","[98, 67, 64, 63]",0.3728454628080071
newfoundland_195,22,"[65.856, 67.912, 157.248, 117.376]","[74, 76, 69, 58]",0.21682664429052106
english_cocker_spaniel_29,12,"[37.0, 0.0, 148.288, 224.0]","[146, 56, 49, 99]",0.11380162677745921
chihuahua_19,10,"[33.152, 18.648, 190.4, 197.568]","[44, 97, 70, 62]",0.11537353036452676
scottish_terrier_70,30,"[48.448, 8.064, 126.784, 215.488]","[79, 30, 84, 72]",0.2213727920441701
miniature_pinscher_44,4,"[96.32000000000001, 32.032, 56.448, 110.656]","[94, 65, 44, 32]",0.21101961437441302
newfoundland_198,22,"[15.232000000000001, 31.36, 166.656, 165.76]","[23, 78, 69, 70]",0.17484227098642421
scottish_terrier_81,30,"[42.336, 34.944, 132.608, 141.12]","[103, 60, 63, 61]",0.20535822014616656
english_cocker_spaniel_37,12,"[54.472, 21.504, 115.136, 190.4]","[71, 27, 79, 65]",0.23424070503687855
miniature_pinscher_81,10,"[43.456, 54.576, 112.896, 102.592]","[89, 62, 63, 52]",0.28284717271187954
Ragdoll_235,32,"[45.54666666666667, 45.17333333333333, 123.94666666666667, 107.52000000000001]","[50, 62, 75, 65]",0.3658057372986845
pomeranian_6,24,"[0.896, 37.448, 223.104, 149.184]","[58, 91, 114, 64]",0.21920740509380784
newfoundland_32,22,"[38.448, 0.0, 146.94400000000002, 210.56]","[103, 18, 70, 52]",0.11764504874342055
Egyptian_Mau_45,11,"[43.92888888888889, 100.05333333333333, 113.99111111111111, 91.09333333333333]","[46, 117, 71, 63]",0.4307659003226532
yorkshire_terrier_194,36,"[72.352, 61.376000000000005, 92.736, 144.256]","[85, 63, 76, 65]",0.36927057595024687
american_pit_bull_terrier_202,10,"[59.733333333333334, 69.06666666666666, 108.26666666666667, 116.48]","[53, 64, 56, 52]",0.17502912128017364
wheaten_terrier_6,24,"[38.08, 83.592, 142.912, 84.672]","[82, 88, 59, 58]",0.282794845932601
yorkshire_terrier_35,36,"[7.6160000000000005, 37.0, 194.88, 147.84]","[70, 47, 117, 93]",0.37766747568933523
newfoundland_51,22,"[54.656, 51.784, 95.872, 129.024]","[103, 53, 59, 44]",0.16243137621706585
great_pyrenees_36,15,"[130.368, 114.464, 93.632, 56.896]","[36, 59, 83, 69]",0.0
Bengal_36,5,"[56.896, 94.304, 90.496, 48.832]","[66, 95, 79, 60]",0.7099497350276526
shiba_inu_65,31,"[77.28, 136.192, 30.912, 66.752]","[67, 129, 58, 63]",0.4321159469469733
Ragdoll_203,6,"[43.73101952277657, 40.03470715835141, 118.07375271149674, 152.08676789587852]","[78, 41, 78, 72]",0.31273918646265747
British_Shorthair_270,9,"[0.0, 75.78666666666666, 223.25333333333333, 108.26666666666667]","[147, 87, 77, 76]",0.23920006739042893
saint_bernard_69,28,"[74.368, 53.984, 143.808, 98.56]","[157, 52, 67, 58]",0.23418728413766518
pug_2,1,"[46.512, 4.48, 115.136, 190.848]","[67, 26, 91, 132]",0.5466590887738885
saint_bernard_7,28,"[71.232, 51.784, 103.936, 133.952]","[74, 56, 64, 52]",0.23903864394333446
beagle_94,13,"[82.88, 80.00800000000001, 56.448, 98.56]","[70, 133, 65, 56]",0.3478070486209915
basset_hound_28,3,"[2.688, 40.24, 112.0, 41.216]","[28, 93, 64, 60]",0.0
keeshond_26,15,"[102.368, 119.616, 93.184, 96.768]","[101, 172, 61, 52]",0.27735922588680906
english_setter_199,13,"[22.400000000000002, 28.024, 201.15200000000002, 185.024]","[52, 44, 71, 79]",0.150706859310159
japanese_chin_94,17,"[83.776, 54.432, 139.328, 138.43200000000002]","[82, 62, 66, 61]",0.20198527935204105
leonberger_71,19,"[1.0, 8.064, 203.84, 202.048]","[108, 31, 88, 57]",0.12179054146450861
newfoundland_199,22,"[57.792, 37.0, 70.336, 148.736]","[75, 85, 61, 58]",0.28223153306655224
american_bulldog_77,1,"[64.96000000000001, 70.152, 159.04, 115.584]","[86, 84, 88, 75]",0.3590375308328375
wheaten_terrier_84,36,"[39.872, 28.0, 184.12800000000001, 168.0]","[77, 56, 54, 78]",0.1361630418590794
Russian_Blue_55,27,"[55.104, 50.44, 150.528, 120.96000000000001]","[65, 55, 82, 79]",0.35578028127587014
Russian_Blue_35,27,"[32.256, 65.224, 191.744, 105.28]","[104, 80, 97, 78]",0.3747992193745663
basset_hound_5,3,"[21.952, 40.992000000000004, 108.864, 146.048]","[60, 136, 65, 55]",0.20533807861463074
miniature_pinscher_51,21,"[82.432, 48.2, 78.4, 135.744]","[95, 72, 61, 63]",0.36110514750454636
yorkshire_terrier_71,36,"[87.36, 78.624, 70.784, 82.432]","[76, 91, 73, 57]",0.5420040749040855
japanese_chin_78,17,"[63.168, 48.16, 144.704, 147.392]","[68, 63, 69, 64]",0.20704970518042443
British_Shorthair_241,7,"[6.720000000000001, 57.86666666666667, 193.38666666666668, 73.17333333333333]","[27, 54, 71, 63]",0.29104922491504476
havanese_58,16,"[31.408, 49.28, 162.17600000000002, 174.272]","[51, 72, 134, 75]",0.35559190184261574
havanese_200,16,"[35.84, 37.448, 170.24, 148.288]","[99, 69, 125, 120]",0.45054370036241165
Maine_Coon_76,20,"[47.752, 20.608, 137.088, 203.392]","[62, 34, 99, 94]",0.33375650645720845
beagle_200,4,"[8.96, 61.192, 185.024, 123.2]","[20, 69, 91, 87]",0.34731366545077197
newfoundland_200,22,"[65.408, 69.70400000000001, 97.664, 102.592]","[122, 67, 59, 50]",0.17616220611331362
Birman_52,32,"[79.744, 82.656, 109.76, 101.248]","[78, 83, 76, 68]",0.44957266749526426
Russian_Blue_73,27,"[16.576, 66.568, 139.776, 110.208]","[100, 60, 63, 75]",0.23697189982062278
staffordshire_bull_terrier_97,1,"[70.6, 27.776, 98.56, 163.968]","[91, 27, 68, 61]",0.25258232945265174
basset_hound_81,3,"[31.448, 13.44, 159.936, 210.56]","[76, 35, 84, 82]",0.20453660187479247
beagle_198,2,"[38.792, 2.688, 141.12, 208.32]","[34, 118, 117, 77]",0.2902538474823132
Birman_34,6,"[59.136, 42.824, 164.864, 142.912]","[60, 61, 80, 91]",0.30898461077902606
american_pit_bull_terrier_43,34,"[55.775999999999996, 22.400000000000002, 140.224, 198.016]","[69, 33, 68, 59]",0.14449016581319185
scottish_terrier_72,30,"[41.480000000000004, 16.128, 113.792, 160.832]","[86, 58, 68, 59]",0.2192182624480933
newfoundland_37,22,"[29.568, 46.816, 194.43200000000002, 149.184]","[93, 58, 77, 54]",0.14334894267209936
Egyptian_Mau_219,11,"[115.5, 32.5, 88.5, 121.5]","[72, 64, 109, 54]",0.2699639361154044
chihuahua_64,10,"[67.31175059952038, 20.412470023980816, 78.96402877697841, 149.8705035971223]","[70, 31, 73, 60]",0.3701081475628435
Bengal_82,5,"[25.536, 7.168, 158.592, 213.696]","[71, 56, 59, 59]",0.1027132223434447
english_setter_26,13,"[69.256, 16.576, 114.24000000000001, 207.424]","[75, 170, 32, 54]",0.07292333780164333
samoyed_88,29,"[70.336, 69.152, 100.8, 119.168]","[104, 65, 65, 60]",0.29556389381859055
miniature_pinscher_8,21,"[0.0, 28.0, 153.216, 166.656]","[75, 96, 72, 79]",0.22275861745377268
Bengal_74,5,"[43.904, 28.72, 173.824, 170.68800000000002]","[47, 104, 91, 56]",0.1717578875449847
shiba_inu_30,31,"[64.06400000000001, 61.192, 96.768, 124.096]","[102, 69, 66, 65]",0.3065531976005395
newfoundland_69,22,"[14.48, 0.448, 193.088, 223.552]","[109, 28, 74, 77]",0.1320044588680178
english_setter_86,13,"[7.168, 44.472, 151.872, 141.568]","[134, 36, 90, 68]",0.057045617629392455
wheaten_terrier_61,36,"[27.776, 36.984, 116.48, 155.45600000000002]","[0, 27, 62, 51]",0.07066077199596973
german_shorthaired_29,14,"[31.648, 35.392, 158.592, 170.68800000000002]","[114, 64, 57, 77]",0.16213669464516084
beagle_40,4,"[0.448, 28.448, 213.248, 167.552]","[97, 84, 104, 58]",0.16882110942161435
leonberger_65,19,"[31.808, 56.672, 173.824, 116.928]","[64, 65, 78, 67]",0.2571231289796402
Siamese_59,32,"[0.0, 60.296, 220.416, 124.096]","[135, 75, 89, 63]",0.19512304831873145
Ragdoll_57,26,"[40.136, 51.072, 146.048, 169.792]","[96, 82, 69, 66]",0.1836454565598517
german_shorthaired_25,14,"[32.928, 3.584, 157.248, 219.52]","[39, 99, 43, 54]",0.06726714429884983
japanese_chin_3,17,"[44.60813704496788, 37.593147751606, 141.01927194860815, 149.65310492505353]","[80, 61, 88, 64]",0.2668691953495161
Bombay_86,7,"[39.00497512437811, 35.6865671641791, 133.17412935323384, 130.38805970149255]","[101, 67, 65, 65]",0.2433150790389377
saint_bernard_81,28,"[56.712, 42.112, 111.104, 181.44]","[69, 40, 67, 59]",0.18775644656068885
Persian_97,23,"[46.096000000000004, 12.096, 137.984, 199.36]","[62, 32, 73, 61]",0.1618772953786067
german_shorthaired_77,14,"[11.48, 20.608, 200.256, 203.392]","[72, 77, 107, 128]",0.33625933003364256
newfoundland_79,22,"[37.448, 22.400000000000002, 115.584, 201.6]","[68, 38, 84, 65]",0.2343173218899963
leonberger_7,19,"[52.416000000000004, 75.52799999999999, 94.528, 97.21600000000001]","[80, 71, 70, 70]",0.4515405017392731
great_pyrenees_45,15,"[54.208, 74.632, 169.344, 111.104]","[54, 73, 67, 64]",0.21997458670615308
japanese_chin_48,17,"[46.592, 61.448, 145.15200000000002, 100.352]","[128, 61, 65, 60]",0.25876129086432903
american_pit_bull_terrier_27,1,"[0.0, 41.856, 129.472, 149.184]","[21, 36, 85, 70]",0.27518621780657604
pug_39,25,"[80.00800000000001, 89.152, 77.952, 114.688]","[103, 99, 58, 58]",0.3496613120473235
Bengal_9,5,"[94.976, 72.84, 129.024, 113.34400000000001]","[103, 97, 80, 62]",0.3391662577415683
staffordshire_bull_terrier_29,29,"[132.76, 85.568, 47.936, 78.4]","[125, 67, 57, 43]",0.2324672521177156
samoyed_64,29,"[37.896, 8.512, 132.608, 211.008]","[91, 26, 66, 56]",0.13208798539212552
Siamese_83,32,"[27.328, 69.664, 169.344, 118.272]","[25, 87, 83, 70]",0.279672547267323
shiba_inu_59,31,"[17.92, 57.608000000000004, 146.94400000000002, 128.576]","[85, 71, 73, 75]",0.28978263360934153
saint_bernard_51,28,"[0.0, 39.2, 210.56, 156.352]","[94, 57, 66, 67]",0.13431961099077197
havanese_3,16,"[37.448, 46.144, 141.568, 168.89600000000002]","[83, 46, 80, 64]",0.2135492464788292
Persian_263,23,"[27.34328358208955, 0.0, 170.50746268656718, 221.99402985074627]","[75, 37, 80, 60]",0.12681089001865806
basset_hound_40,3,"[40.768, 37.896, 163.968, 146.496]","[42, 82, 86, 75]",0.26851889330705964
chihuahua_87,10,"[68.096, 38.896, 101.696, 142.912]","[84, 64, 89, 82]",0.4754421608635785
saint_bernard_65,28,"[62.72, 32.480000000000004, 76.608, 153.216]","[78, 30, 60, 64]",0.31054052562743556
Siamese_54,26,"[24.192, 17.200000000000003, 199.808, 199.808]","[56, 132, 54, 53]",0.07168757407495566
american_pit_bull_terrier_47,2,"[44.128, 0.0, 136.192, 223.104]","[75, 33, 100, 109]",0.35872987283451746
Bengal_43,5,"[0.896, 56.192, 223.104, 107.52]","[165, 110, 59, 41]",0.10084149043025845
boxer_51,8,"[30.016000000000002, 61.192, 135.296, 124.544]","[66, 84, 74, 54]",0.23714704240121895
chihuahua_27,10,"[49.504000000000005, 0.896, 139.776, 206.528]","[93, 148, 65, 76]",0.12898805791467938
Bombay_7,7,"[25.088, 51.784, 101.696, 123.2]","[68, 66, 62, 61]",0.28179090635444687
german_shorthaired_38,14,"[79.112, 56.448, 106.624, 167.104]","[101, 91, 84, 133]",0.6236019233039013
japanese_chin_89,17,"[34.496, 45.472, 163.52, 105.28]","[27, 47, 63, 60]",0.1885203821926041
Egyptian_Mau_63,5,"[0.0, 72.352, 219.072, 111.552]","[129, 92, 74, 70]",0.21196566869288427
newfoundland_2,22,"[27.328, 38.344, 142.016, 142.016]","[95, 42, 69, 61]",0.2086913138883513
Siamese_69,32,"[42.56, 42.784, 98.11200000000001, 142.464]","[75, 54, 69, 74]",0.3416641247307841
Persian_79,20,"[38.344, 60.032000000000004, 108.864, 137.088]","[78, 56, 70, 87]",0.37598791488263694
shiba_inu_74,31,"[2.688, 28.448, 176.96, 166.208]","[86, 42, 82, 75]",0.20909713513505987
american_bulldog_34,1,"[60.744, 17.024, 93.184, 199.36]","[81, 0, 67, 80]",0.21398930754555742
British_Shorthair_98,9,"[37.928, 1.344, 153.66400000000002, 222.656]","[66, 50, 79, 56]",0.12930299414144172
basset_hound_64,4,"[25.136, 1.344, 155.45600000000002, 173.824]","[120, 26, 67, 56]",0.12392435816868663
basset_hound_92,3,"[54.576, 32.704, 105.72800000000001, 162.17600000000002]","[60, 50, 68, 66]",0.26174370569934124
Bombay_58,7,"[32.704, 80.864, 190.848, 114.688]","[80, 97, 61, 59]",0.16442818169713969
pomeranian_200,29,"[85.568, 92.06400000000001, 95.872, 73.024]","[62, 84, 72, 54]",0.25677804212097155
Birman_192,26,"[77.504, 64.776, 66.752, 119.168]","[75, 74, 78, 88]",0.6567341611324424
Egyptian_Mau_75,11,"[27.776, 47.088, 182.336, 114.24000000000001]","[89, 62, 100, 54]",0.2592406741566405
scottish_terrier_192,30,"[13.44, 41.032, 165.312, 120.96000000000001]","[78, 84, 89, 64]",0.2848549838484023
american_bulldog_30,1,"[42.824, 47.04, 136.64000000000001, 170.24]","[68, 65, 84, 83]",0.2997215117712313
leonberger_45,19,"[16.576, 37.896, 140.672, 148.288]","[38, 35, 99, 76]",0.3422427639826784
Birman_58,6,"[44.576, 2.24, 150.976, 213.696]","[71, 34, 94, 87]",0.25347947462395737
leonberger_46,19,"[97.664, 89.864, 76.608, 71.232]","[93, 89, 68, 58]",0.6258484862001832
British_Shorthair_29,9,"[5.376, 59.848, 138.88, 125.888]","[73, 90, 63, 61]",0.2198094414697345
Maine_Coon_36,20,"[66.304, 93.44800000000001, 84.224, 65.408]","[62, 97, 68, 63]",0.6731620932122779
samoyed_62,29,"[19.712, 34.272, 203.84, 160.832]","[27, 40, 66, 56]",0.11273793854374833
Siamese_250,32,"[30.526315789473685, 42.94736842105263, 130.52631578947367, 120.42105263157895]","[114, 45, 64, 58]",0.1634059170514127
shiba_inu_25,31,"[67.2, 67.464, 90.048, 111.104]","[52, 57, 65, 50]",0.17445752773433468
basset_hound_192,4,"[0.0, 51.2, 224.0, 124.544]","[121, 110, 44, 50]",0.0788591065922772
Russian_Blue_236,27,"[58.24, 39.413333333333334, 132.90666666666667, 153.06666666666666]","[109, 51, 80, 112]",0.4404337783345731
american_pit_bull_terrier_33,1,"[56.448, 55.775999999999996, 115.136, 139.776]","[117, 75, 51, 74]",0.234508263328528
