index,pred_class,true_bbox,cam_bboxes,mobilenet_iou
Ragdoll_86,26,"[2.688, 37.896, 179.648, 143.36]","[35, 57, 157, 106]",0.5832099239056717
english_setter_27,12,"[49.28, 48.608000000000004, 139.328, 140.672]","[59, 69, 136, 108]",0.6898838708495478
chihuahua_99,10,"[60.256, 17.024, 98.56, 205.184]","[43, 38, 125, 109]",0.46496813689918426
newfoundland_60,22,"[0.448, 40.544, 223.552, 146.048]","[27, 42, 153, 142]",0.6654349413425574
Abyssinian_48,0,"[44.5, 12.0, 137.0, 212.0]","[52, 39, 137, 185]",0.7872599116047516
Bombay_68,7,"[0.448, 34.72, 169.344, 155.008]","[26, 51, 168, 108]",0.538021803921794
pug_69,25,"[44.800000000000004, 59.952, 163.52, 125.888]","[56, 71, 130, 99]",0.625206284068739
japanese_chin_53,17,"[68.096, 37.856, 126.336, 137.536]","[65, 54, 128, 97]",0.6854292152322856
german_shorthaired_83,14,"[13.44, 54.432, 99.456, 141.568]","[34, 44, 126, 155]",0.4977197568171822
miniature_pinscher_90,21,"[42.56, 49.096000000000004, 108.416, 136.192]","[53, 79, 105, 106]",0.6696001895629243
Bombay_98,7,"[48.7, 15.399999999999999, 146.29999999999998, 208.6]","[38, 37, 146, 157]",0.6597318846341151
Bengal_60,5,"[0.0, 52.68, 174.72, 130.368]","[0, 101, 148, 82]",0.532797212197065
havanese_73,16,"[30.016000000000002, 73.24799999999999, 180.096, 94.08]","[29, 69, 114, 96]",0.5916644657781384
yorkshire_terrier_24,36,"[62.624, 29.12, 86.912, 155.008]","[56, 39, 121, 88]",0.46432425884750167
boxer_69,8,"[0.0, 39.24, 158.144, 146.94400000000002]","[43, 35, 139, 125]",0.5206124540240835
British_Shorthair_223,9,"[3.7333333333333334, 62.34666666666667, 172.48000000000002, 132.90666666666667]","[57, 50, 131, 138]",0.5756453702479171
Sphynx_241,33,"[20.857379767827528, 1.4859038142620231, 178.30845771144277, 209.51243781094527]","[30, 32, 124, 128]",0.42486396819366046
British_Shorthair_66,9,"[17.92, 37.448, 206.08, 147.392]","[33, 63, 173, 128]",0.6704252625258703
american_pit_bull_terrier_75,34,"[73.24799999999999, 28.672, 104.384, 183.68]","[47, 34, 131, 123]",0.5719793255132823
american_bulldog_50,1,"[40.584, 3.136, 110.208, 218.624]","[39, 0, 150, 158]",0.5554505262387014
pomeranian_78,24,"[72.84, 51.072, 112.0, 142.464]","[57, 54, 128, 123]",0.7685798144696531
pomeranian_196,24,"[29.493333333333332, 0.0, 149.33333333333334, 224.0]","[56, 0, 130, 132]",0.4713452432266488
Siamese_43,32,"[69.44, 39.647999999999996, 154.56, 156.352]","[63, 66, 134, 123]",0.6286542278947714
miniature_pinscher_19,21,"[38.976, 26.688, 185.024, 172.928]","[77, 47, 110, 138]",0.47443682101552564
basset_hound_197,5,"[104.384, 136.688, 36.288000000000004, 44.352000000000004]","[38, 53, 116, 106]",0.06182582412577204
Bengal_95,5,"[77.504, 38.752, 146.496, 156.8]","[69, 76, 132, 112]",0.5781691248623585
newfoundland_45,22,"[45.92, 75.712, 90.048, 112.44800000000001]","[39, 77, 132, 107]",0.6592823747544789
english_setter_1,13,"[65.888, 17.472, 96.32000000000001, 202.496]","[72, 160, 17, 19]",0.01656035336803995
leonberger_30,35,"[90.496, 85.792, 39.424, 83.328]","[74, 77, 89, 118]",0.31280928127975616
Egyptian_Mau_214,5,"[36.586666666666666, 78.77333333333334, 171.73333333333335, 112.0]","[56, 103, 92, 73]",0.3491709183673469
Sphynx_72,33,"[34.496, 12.096, 155.008, 211.45600000000002]","[37, 41, 151, 138]",0.6357434703362337
english_cocker_spaniel_76,12,"[44.616, 14.784, 118.72, 195.328]","[55, 0, 114, 121]",0.45167492625297
havanese_24,16,"[56.896, 44.064, 120.512, 133.056]","[40, 56, 118, 99]",0.565255879591463
scottish_terrier_60,30,"[78.848, 41.480000000000004, 89.60000000000001, 134.4]","[60, 56, 121, 110]",0.6360252551586709
leonberger_62,19,"[0.448, 33.824, 165.312, 157.248]","[0, 54, 190, 134]",0.7559525282726841
american_pit_bull_terrier_78,2,"[0.0, 37.856, 224.0, 152.32]","[55, 52, 119, 107]",0.37318638392857145
basset_hound_58,3,"[93.632, 100.128, 55.552, 74.816]","[76, 95, 98, 67]",0.4718026953062686
shiba_inu_1,4,"[84.672, 66.52799999999999, 61.824, 111.552]","[47, 42, 138, 128]",0.352192009958377
Bengal_58,5,"[114.688, 70.152, 65.856, 55.552]","[106, 62, 63, 65]",0.6370257662611554
pomeranian_198,24,"[0.7466666666666667, 38.45333333333333, 166.50666666666666, 156.05333333333334]","[46, 64, 136, 109]",0.4790136734982719
Russian_Blue_63,27,"[6.272, 47.752, 106.624, 137.088]","[20, 54, 140, 118]",0.5433283941438681
yorkshire_terrier_42,36,"[36.736000000000004, 32.032, 187.264, 163.968]","[49, 72, 175, 119]",0.6782215966284938
keeshond_195,22,"[0.0, 7.259259259259259, 224.0, 216.74074074074073]","[0, 62, 121, 132]",0.3289809344790548
Egyptian_Mau_53,11,"[37.52, 74.52000000000001, 181.44000000000003, 77.28]","[62, 84, 127, 75]",0.5764965208549455
British_Shorthair_34,7,"[37.184, 33.376, 158.592, 158.592]","[40, 33, 184, 148]",0.7825283896637389
newfoundland_33,22,"[13.44, 46.816, 210.56, 149.184]","[22, 41, 167, 144]",0.7126085827313872
Persian_224,5,"[57.49333333333334, 64.58666666666667, 110.50666666666667, 121.70666666666668]","[174, 109, 3, 5]",0.0
havanese_60,35,"[0.0, 37.0, 223.552, 148.288]","[57, 43, 167, 113]",0.566866792356921
leonberger_66,19,"[4.48, 32.792, 219.52, 159.04]","[38, 45, 169, 143]",0.6922170321491632
yorkshire_terrier_68,36,"[2.24, 28.0, 188.608, 168.0]","[36, 61, 150, 124]",0.5870073682679723
american_pit_bull_terrier_76,2,"[74.816, 50.400000000000006, 81.536, 145.6]","[0, 0, 29, 29]",0.0
miniature_pinscher_39,8,"[79.744, 74.536, 75.712, 100.352]","[70, 86, 115, 55]",0.42671298439965805
leonberger_53,19,"[0.0, 35.168, 223.552, 160.832]","[45, 40, 179, 140]",0.6940404677057208
Persian_82,23,"[2.24, 22.0, 221.76, 179.20000000000002]","[28, 46, 158, 127]",0.504939783678623
saint_bernard_72,28,"[42.84347826086957, 15.582608695652175, 135.8608695652174, 189.42608695652174]","[42, 0, 182, 224]",0.6312694488875965
Siamese_228,26,"[18.240000000000002, 5.973333333333334, 188.16, 211.30666666666667]","[26, 37, 155, 120]",0.46781316640740095
keeshond_200,18,"[44.616, 0.896, 126.336, 176.512]","[41, 0, 142, 152]",0.7699410027829454
Abyssinian_21,9,"[0.448, 30.240000000000002, 223.104, 149.632]","[39, 72, 99, 85]",0.2520706508516039
great_pyrenees_198,15,"[8.4, 58.93333333333334, 202.06666666666666, 140.0]","[88, 72, 136, 112]",0.4601991607690863
Maine_Coon_242,5,"[36.586666666666666, 33.22666666666667, 187.41333333333336, 131.41333333333333]","[45, 54, 132, 118]",0.5704845841899028
keeshond_82,18,"[35.392, 61.152, 176.064, 120.512]","[26, 62, 198, 119]",0.8792778426608755
Maine_Coon_97,20,"[31.928, 13.44, 157.696, 203.392]","[49, 48, 135, 79]",0.33251122847736164
Sphynx_3,33,"[42.24, 49.28, 139.52, 127.36]","[46, 53, 74, 63]",0.26236309846249595
chihuahua_34,2,"[98.11200000000001, 65.672, 60.928000000000004, 103.04]","[87, 95, 65, 62]",0.47955687195976643
english_cocker_spaniel_62,12,"[37.0, 23.744, 148.288, 198.464]","[33, 43, 142, 128]",0.5899439084751786
Siamese_23,32,"[0.0, 22.784, 224.0, 193.984]","[33, 61, 163, 163]",0.5688882619238474
english_cocker_spaniel_70,12,"[65.28800000000001, 17.92, 109.76, 168.448]","[53, 40, 127, 92]",0.5030114053962684
scottish_terrier_3,7,"[41.480000000000004, 73.47200000000001, 144.256, 112.44800000000001]","[38, 110, 73, 83]",0.3104254067732725
pug_48,25,"[49.544, 10.304, 124.096, 213.696]","[46, 0, 135, 124]",0.48402787057112273
pomeranian_55,24,"[0.0, 38.448, 188.16, 148.288]","[39, 57, 114, 92]",0.37588878343741466
scottish_terrier_29,30,"[96.32000000000001, 45.96, 91.84, 137.088]","[76, 58, 114, 101]",0.6255488685802691
Ragdoll_91,26,"[27.328, 40.136, 196.672, 108.416]","[25, 64, 111, 86]",0.4238216482688635
american_pit_bull_terrier_57,2,"[71.048, 45.248, 99.456, 125.888]","[67, 55, 107, 114]",0.8473618751498979
Maine_Coon_32,20,"[31.36, 30.096, 185.92000000000002, 159.04]","[30, 36, 117, 91]",0.3544076188349501
Sphynx_234,33,"[74.5472, 44.8096, 91.03359999999999, 137.6256]","[39, 47, 138, 130]",0.6350890838062055
beagle_73,4,"[44.800000000000004, 39.096000000000004, 176.512, 158.592]","[32, 47, 150, 119]",0.5531397559587238
yorkshire_terrier_94,36,"[54.472, 43.008, 113.792, 120.512]","[64, 60, 111, 100]",0.7247147689932499
wheaten_terrier_42,35,"[10.752, 71.456, 129.472, 115.136]","[33, 65, 138, 98]",0.5272963700918629
english_cocker_spaniel_55,12,"[35.84, 28.0, 122.304, 166.208]","[171, 78, 6, 5]",0.0
British_Shorthair_88,9,"[36.736000000000004, 61.152, 113.34400000000001, 98.56]","[68, 67, 96, 88]",0.5826843917819922
Birman_200,6,"[54.400000000000006, 23.333333333333332, 125.53333333333333, 185.73333333333335]","[34, 26, 138, 99]",0.45953230342597623
British_Shorthair_38,27,"[8.064, 48.16, 177.40800000000002, 147.392]","[28, 46, 196, 137]",0.6684146289317869
miniature_pinscher_83,21,"[88.256, 105.056, 96.32000000000001, 68.992]","[63, 108, 101, 77]",0.5311006613316086
shiba_inu_205,29,"[81.536, 51.784, 55.104, 124.096]","[74, 68, 79, 89]",0.5470490019166665
great_pyrenees_29,15,"[43.272, 9.856, 137.536, 213.696]","[49, 0, 114, 98]",0.3292999575761762
english_cocker_spaniel_32,12,"[37.448, 34.496, 120.512, 176.512]","[66, 47, 111, 89]",0.3563662225775503
Ragdoll_26,26,"[20.16, 28.448, 150.976, 167.104]","[43, 92, 76, 84]",0.2530452081867743
Maine_Coon_42,20,"[50.400000000000006, 37.632, 106.176, 132.16]","[75, 43, 104, 99]",0.49691893455462716
Maine_Coon_21,26,"[32.480000000000004, 37.632, 163.52, 182.784]","[53, 39, 108, 92]",0.33243177407949476
Bengal_34,5,"[0.0, 50.816, 136.64000000000001, 141.12]","[17, 54, 136, 121]",0.6808534478431691
english_cocker_spaniel_53,28,"[70.336, 38.496, 83.776, 151.424]","[69, 42, 81, 75]",0.46729611452250025
chihuahua_73,10,"[44.800000000000004, 39.344, 121.408, 146.94400000000002]","[58, 72, 126, 91]",0.5060281577713363
yorkshire_terrier_192,36,"[75.264, 37.408, 81.08800000000001, 105.72800000000001]","[58, 47, 124, 102]",0.5806341696432095
Egyptian_Mau_96,11,"[33.97333333333333, 55.75111111111111, 110.50666666666666, 147.3422222222222]","[35, 82, 117, 116]",0.7403067862334556
Ragdoll_88,26,"[0.448, 36.064, 219.52, 159.04]","[25, 71, 156, 97]",0.43342690985563526
Birman_32,6,"[0.0, 16.136, 224.0, 195.776]","[0, 56, 204, 168]",0.68666238800464
miniature_pinscher_79,21,"[135.51999999999998, 110.656, 34.944, 77.056]","[122, 124, 63, 75]",0.42886275947432934
miniature_pinscher_67,21,"[80.904, 41.664, 81.984, 162.624]","[70, 44, 108, 134]",0.6531925450613584
american_bulldog_36,1,"[45.064, 26.88, 126.336, 150.976]","[34, 0, 99, 126]",0.3817629611612252
saint_bernard_46,28,"[38.0, 11.648, 136.64000000000001, 212.352]","[31, 17, 149, 160]",0.7053894063396502
Russian_Blue_33,27,"[75.632, 49.28, 110.656, 150.08]","[63, 52, 120, 99]",0.5952256050453922
Bengal_89,5,"[37.896, 13.44, 144.704, 210.56]","[45, 45, 140, 146]",0.6518518198564821
boxer_38,8,"[41.928, 0.0, 137.536, 223.104]","[61, 0, 127, 104]",0.3902201739856882
staffordshire_bull_terrier_42,34,"[70.6, 41.216, 115.136, 162.624]","[60, 39, 118, 110]",0.5751228804912372
english_setter_63,13,"[22.400000000000002, 72.392, 183.68, 95.872]","[42, 75, 143, 101]",0.712584949484893
pug_80,25,"[18.368000000000002, 54.024, 118.72, 131.264]","[59, 56, 95, 83]",0.3815369034712194
shiba_inu_51,31,"[82.432, 75.976, 73.47200000000001, 68.096]","[64, 72, 114, 72]",0.6085088116620915
pug_66,25,"[67.424, 50.624, 88.70400000000001, 164.416]","[59, 42, 113, 110]",0.4989738387275586
miniature_pinscher_42,10,"[25.536, 99.232, 75.264, 60.032000000000004]","[69, 56, 109, 59]",0.04799298894299508
miniature_pinscher_65,21,"[0.0, 31.136, 216.832, 164.864]","[60, 40, 105, 120]",0.35246933310020023
miniature_pinscher_59,21,"[72.744, 25.088, 102.144, 183.232]","[48, 44, 118, 135]",0.5707871169848859
keeshond_93,18,"[7.6160000000000005, 37.856, 199.36, 137.088]","[0, 33, 174, 120]",0.6594481571492543
pug_85,25,"[3.136, 64.776, 147.84, 119.616]","[45, 60, 132, 120]",0.5729343363097061
Siamese_224,32,"[73.92, 58.61333333333333, 105.28, 91.09333333333333]","[61, 59, 81, 77]",0.49523737641109056
beagle_52,4,"[39.424, 87.976, 117.824, 61.824]","[46, 78, 143, 93]",0.5018254671690695
pomeranian_27,24,"[66.52799999999999, 76.16, 98.56, 124.544]","[49, 73, 135, 115]",0.6570233413506714
beagle_49,3,"[61.824, 33.024, 140.224, 174.272]","[41, 28, 132, 113]",0.4389351563794556
pomeranian_34,29,"[60.928000000000004, 93.44800000000001, 142.912, 92.288]","[64, 91, 121, 96]",0.8187910427914586
beagle_2,4,"[4.48, 40.24, 219.52, 146.496]","[37, 53, 187, 130]",0.7559361216401931
keeshond_60,18,"[42.56, 28.0, 180.992, 168.0]","[40, 39, 167, 136]",0.7271654624758607
scottish_terrier_92,30,"[105.72800000000001, 71.048, 25.536, 43.456]","[83, 67, 83, 66]",0.20257254764512597
scottish_terrier_90,30,"[57.792, 32.256, 159.488, 185.472]","[43, 43, 117, 112]",0.3664628441784842
Maine_Coon_30,26,"[44.792, 6.72, 127.232, 194.43200000000002]","[72, 21, 104, 102]",0.4057684161181176
american_pit_bull_terrier_88,2,"[60.296, 67.2, 78.4, 81.536]","[85, 41, 85, 80]",0.28037298423413626
english_cocker_spaniel_61,12,"[64.328, 61.376000000000005, 86.912, 144.256]","[53, 67, 123, 89]",0.491140192510197
english_setter_66,13,"[17.92, 60.296, 137.536, 125.888]","[38, 65, 141, 112]",0.6593670722808587
beagle_76,4,"[49.544, 8.96, 110.208, 211.008]","[63, 0, 108, 108]",0.37820284534442256
Birman_92,26,"[56.448, 46.368, 167.552, 149.632]","[46, 60, 121, 108]",0.4557187987941673
saint_bernard_57,28,"[60.032000000000004, 67.424, 119.168, 72.128]","[40, 53, 139, 86]",0.7075939574759925
great_pyrenees_77,15,"[11.666666666666666, 49.33333333333333, 161.93333333333334, 135.8]","[51, 53, 135, 99]",0.5227549026307583
japanese_chin_44,17,"[22.400000000000002, 37.64, 175.168, 148.736]","[127, 53, 97, 67]",0.16992278882732179
scottish_terrier_30,30,"[37.896, 0.448, 126.336, 215.936]","[47, 42, 138, 123]",0.4833101388484853
pomeranian_70,24,"[16.576, 37.448, 206.976, 149.184]","[33, 57, 173, 123]",0.6891424102839919
great_pyrenees_94,29,"[67.2, 46.856, 132.608, 139.776]","[47, 41, 145, 115]",0.6309239367713961
english_cocker_spaniel_94,12,"[69.256, 17.024, 108.864, 193.088]","[55, 28, 117, 100]",0.457739958641607
boxer_57,8,"[48.2, 6.272, 126.784, 215.488]","[69, 0, 111, 93]",0.32306668592028914
boxer_60,8,"[22.848, 28.896, 201.15200000000002, 165.312]","[38, 63, 161, 113]",0.5471111735158871
shiba_inu_78,31,"[0.0, 38.0, 159.936, 147.84]","[38, 46, 147, 132]",0.5971625181593511
basset_hound_44,3,"[60.480000000000004, 82.656, 118.272, 103.04]","[92, 83, 104, 89]",0.5626752595644231
yorkshire_terrier_199,36,"[14.784, 71.00800000000001, 194.43200000000002, 83.328]","[133, 74, 91, 83]",0.34726511320284176
Abyssinian_85,0,"[0.0, 36.984, 90.496, 104.384]","[63, 44, 142, 132]",0.10493550822808045
Bengal_73,5,"[77.504, 64.736, 146.496, 108.864]","[79, 97, 145, 83]",0.6581481098146515
staffordshire_bull_terrier_74,34,"[83.776, 37.0, 84.672, 148.736]","[64, 51, 126, 120]",0.5788504581187909
pomeranian_31,24,"[81.536, 32.344, 138.43200000000002, 138.43200000000002]","[92, 31, 105, 92]",0.4930902615909107
Abyssinian_215,5,"[24.64, 35.46666666666667, 168.74666666666667, 130.66666666666669]","[171, 110, 6, 9]",0.0024490279676978245
english_cocker_spaniel_86,12,"[28.896, 39.424, 128.576, 184.576]","[33, 69, 131, 96]",0.4905555884388584
saint_bernard_78,28,"[129.024, 40.544, 86.016, 80.19200000000001]","[59, 49, 165, 114]",0.31582806095436866
wheaten_terrier_51,35,"[128.576, 54.048, 26.432000000000002, 42.56]","[64, 94, 122, 90]",0.0057273671890109715
leonberger_86,19,"[41.032, 9.856, 146.048, 197.568]","[38, 0, 146, 136]",0.5879071627944831
staffordshire_bull_terrier_61,14,"[87.808, 45.512, 77.504, 103.04]","[53, 42, 149, 110]",0.4872490640634535
Ragdoll_43,26,"[53.984, 44.800000000000004, 131.264, 174.72]","[41, 49, 108, 93]",0.3660220090979463
British_Shorthair_99,9,"[21.056, 37.448, 197.568, 148.736]","[78, 39, 127, 125]",0.5402329046680961
Sphynx_70,33,"[64.736, 5.824, 102.592, 146.94400000000002]","[155, 189, 24, 35]",0.0
Bengal_59,5,"[12.096, 31.584, 120.06400000000001, 163.072]","[26, 71, 105, 118]",0.6328184034449026
english_cocker_spaniel_88,12,"[57.568, 30.016000000000002, 107.968, 160.38400000000001]","[52, 36, 139, 129]",0.6532936088343556
saint_bernard_90,28,"[47.488, 39.647999999999996, 80.19200000000001, 123.2]","[44, 77, 115, 90]",0.515860004876444
beagle_54,4,"[76.16, 58.504000000000005, 59.136, 83.328]","[52, 73, 131, 89]",0.3252135329596023
beagle_5,4,"[87.36, 36.064, 87.36, 96.768]","[69, 44, 116, 91]",0.689853691872806
newfoundland_57,22,"[60.048, 56.0, 83.328, 126.336]","[38, 65, 140, 111]",0.5499734203487928
wheaten_terrier_191,35,"[25.984, 47.856, 180.096, 134.4]","[36, 45, 188, 154]",0.7544603118743514
yorkshire_terrier_47,36,"[53.472, 16.576, 106.176, 193.536]","[45, 45, 135, 125]",0.5495224766935493
pug_195,25,"[66.03999999999999, 29.866666666666667, 105.28, 190.4]","[53, 26, 106, 110]",0.451764439262858
wheaten_terrier_67,35,"[71.68, 37.0, 113.34400000000001, 147.84]","[64, 32, 132, 148]",0.806996611196092
american_bulldog_97,1,"[34.496, 59.400000000000006, 138.88, 102.144]","[32, 76, 130, 78]",0.6915857479008831
Egyptian_Mau_28,11,"[77.504, 28.896, 94.976, 166.656]","[70, 115, 93, 79]",0.4113103925760398
leonberger_92,19,"[30.240000000000002, 35.392, 158.144, 188.608]","[39, 39, 150, 168]",0.8384869820551603
Siamese_210,32,"[25.984, 11.648, 198.016, 212.352]","[31, 57, 148, 127]",0.4470013114788272
american_bulldog_26,1,"[52.864000000000004, 53.576, 163.968, 126.336]","[37, 42, 158, 131]",0.6945750418617562
english_cocker_spaniel_41,12,"[73.47200000000001, 40.584, 99.456, 143.36]","[74, 40, 107, 116]",0.7486080944295083
Sphynx_46,33,"[2.688, 11.200000000000001, 162.624, 202.048]","[59, 0, 133, 179]",0.459467657718145
staffordshire_bull_terrier_41,34,"[8.96, 42.376, 212.352, 135.744]","[20, 55, 164, 94]",0.5348040697249782
newfoundland_44,22,"[43.736000000000004, 1.344, 120.06400000000001, 193.536]","[63, 45, 129, 109]",0.41759743704854546
British_Shorthair_274,27,"[70.0, 74.52000000000001, 89.60000000000001, 103.60000000000001]","[58, 69, 110, 98]",0.7036311414604455
yorkshire_terrier_195,36,"[4.928, 42.824, 136.192, 143.36]","[30, 64, 125, 105]",0.5560796817478715
german_shorthaired_27,14,"[67.2, 73.84, 111.552, 112.44800000000001]","[45, 100, 149, 124]",0.44991627787095534
Maine_Coon_9,20,"[22.773333333333333, 61.64, 197.49333333333334, 98.93333333333334]","[17, 68, 102, 82]",0.39429104135198645
Birman_201,6,"[2.986666666666667, 67.98666666666666, 180.32000000000002, 94.45333333333333]","[84, 61, 114, 100]",0.48121142185983307
english_setter_2,13,"[50.888, 10.304, 133.952, 209.216]","[41, 25, 153, 169]",0.7245512137664144
leonberger_55,19,"[42.112, 57.608000000000004, 105.72800000000001, 87.36]","[42, 44, 141, 116]",0.5647100807043289
beagle_202,4,"[76.608, 114.952, 100.8, 53.312]","[89, 104, 100, 84]",0.5201846776270227
Persian_47,23,"[48.512, 18.368000000000002, 125.44, 196.672]","[74, 39, 98, 81]",0.32176034209241783
shiba_inu_37,31,"[35.90067720090293, 9.584650112866818, 149.1647855530474, 206.80812641083523]","[81, 25, 112, 96]",0.316046172342994
german_shorthaired_3,14,"[79.56, 52.864000000000004, 54.208, 79.296]","[60, 38, 119, 100]",0.3612166023529413
american_pit_bull_terrier_37,14,"[45.248, 31.584, 173.824, 131.712]","[36, 43, 142, 134]",0.6153211072977582
staffordshire_bull_terrier_48,14,"[94.528, 58.504000000000005, 66.752, 115.584]","[56, 57, 141, 110]",0.453122841850604
Russian_Blue_253,27,"[27.62666666666667, 36.46666666666667, 170.24, 157.54666666666668]","[0, 46, 186, 137]",0.7089273916879624
boxer_86,8,"[98.11200000000001, 65.632, 114.688, 130.368]","[107, 52, 94, 125]",0.6448935934195235
basset_hound_19,3,"[54.432, 5.824, 94.528, 191.296]","[44, 0, 114, 143]",0.6054281677621711
Persian_59,23,"[0.448, 25.504, 221.312, 190.848]","[65, 28, 135, 122]",0.3899429053354249
scottish_terrier_77,30,"[28.224, 28.0, 144.704, 167.104]","[55, 60, 135, 118]",0.5312251901816709
basset_hound_49,3,"[14.336, 53.088, 185.024, 114.688]","[80, 47, 144, 88]",0.405432708075206
american_bulldog_53,1,"[37.896, 56.448, 148.288, 166.208]","[36, 44, 139, 133]",0.6212312233253102
pug_97,25,"[66.304, 64.776, 157.696, 120.512]","[66, 67, 138, 102]",0.7378405042828997
leonberger_51,22,"[37.448, 17.92, 141.12, 206.08]","[35, 0, 162, 172]",0.6176814202732552
Maine_Coon_52,20,"[26.472, 14.336, 181.888, 169.792]","[17, 0, 114, 110]",0.29917717865419674
havanese_5,16,"[45.96, 17.92, 137.984, 205.632]","[41, 28, 148, 124]",0.5777305530948001
japanese_chin_52,17,"[47.04, 30.240000000000002, 120.512, 163.072]","[57, 42, 117, 83]",0.45453370855654485
german_shorthaired_68,14,"[28.0, 4.928, 148.736, 217.728]","[31, 0, 161, 224]",0.8641950267210036
